collection_date,Count_IAV,Positive_IAV,Concentration_IAV,Concentration_sub_IAV,Normalized_IAV,Normalized_sub_IAV,Count_RSV,Positive_RSV,Concentration_RSV,Concentration_sub_RSV,Normalized_RSV,Normalized_sub_RSV,Concentration_PMMoV
2022/10/23,6,4,3.319122058,3.112404707,-5.790932539,-5.989155891,6,6,4.441178641,4.441178641,-4.66031748,-4.66031748,9.101560598
2022/10/24,6,6,3.506340001,3.506340001,-5.818746545,-5.818746545,6,6,4.574513269,4.574513269,-4.749855233,-4.749855233,9.325086546
2022/10/25,6,6,3.544255586,3.544255586,-5.433143607,-5.433143607,6,6,4.602331053,4.602331053,-4.375058797,-4.375058797,8.977399193
2022/10/26,6,6,3.583502412,3.583502412,-5.440365112,-5.440365112,6,6,4.479461932,4.479461932,-4.544045255,-4.544045255,9.023867525
2022/10/27,6,6,3.521593362,3.521593362,-5.555407959,-5.555407959,6,6,4.633543306,4.633543306,-4.443571594,-4.443571594,9.077001321
2022/10/28,6,5,3.606270109,3.455053425,-5.372348843,-5.447536407,6,6,4.327560252,4.327560252,-4.57524998,-4.57524998,8.902589832
2022/10/29,6,4,3.613918749,3.308935834,-5.370395085,-5.528344039,6,6,4.45420973,4.45420973,-4.383271802,-4.383271802,8.837279873
2022/10/30,6,5,3.827972615,3.639805513,-5.417410715,-5.526734213,6,6,4.555682861,4.555682861,-4.610674628,-4.610674628,9.166539726
2022/10/31,5,5,3.615665006,3.615665006,-5.950668136,-5.950668136,5,5,4.743215341,4.743215341,-4.823546013,-4.823546013,9.566333141
2022/11/1,6,6,3.825266801,3.825266801,-5.369029164,-5.369029164,6,6,4.674626944,4.674626944,-4.518970336,-4.518970336,9.194295965
2022/11/2,6,6,4.016812043,4.016812043,-5.057652893,-5.057652893,6,6,4.603488094,4.603488094,-4.470710612,-4.470710612,9.074464935
2022/11/3,6,6,4.056447581,4.056447581,-4.946769774,-4.946769774,6,6,4.583178939,4.583178939,-4.419966777,-4.419966777,9.003217356
2022/11/4,6,6,3.895586403,3.895586403,-5.120155429,-5.120155429,6,6,4.654079995,4.654079995,-4.361758375,-4.361758375,9.015741832
2022/11/5,6,6,4.066123353,4.066123353,-4.95081169,-4.95081169,6,6,4.53876693,4.53876693,-4.478379946,-4.478379946,9.016935043
2022/11/6,5,5,4.046469235,4.046469235,-5.048364983,-5.048364983,5,5,4.681996297,4.681996297,-4.412661168,-4.412661168,9.094834218
2022/11/7,6,6,4.042374627,4.042374627,-5.159535565,-5.159535565,6,6,4.68314126,4.68314126,-4.518884411,-4.518884411,9.201910192
2022/11/8,6,6,4.37133177,4.37133177,-4.657789841,-4.657789841,6,6,4.63351821,4.63351821,-4.39545246,-4.39545246,9.029121611
2022/11/9,6,6,4.208010492,4.208010492,-4.58998208,-4.58998208,6,6,4.453907694,4.453907694,-4.344311769,-4.344311769,8.797992572
2022/11/10,6,6,4.281789497,4.281789497,-4.640538312,-4.640538312,6,6,4.728857917,4.728857917,-4.193423564,-4.193423564,8.922327809
2022/11/11,6,6,4.05357848,4.05357848,-4.815573031,-4.815573031,6,6,4.581209907,4.581209907,-4.288216239,-4.288216239,8.869151511
2022/11/12,6,6,4.176727985,4.176727985,-4.756978755,-4.756978755,6,6,4.645591764,4.645591764,-4.28760581,-4.28760581,8.93370674
2022/11/13,6,6,4.000964345,4.000964345,-5.012696099,-5.012696099,6,6,4.545672259,4.545672259,-4.467614315,-4.467614315,9.013660444
2022/11/14,6,6,4.179171628,4.179171628,-4.881190754,-4.881190754,6,6,4.663140475,4.663140475,-4.397101473,-4.397101473,9.060362382
2022/11/15,6,6,4.495793481,4.495793481,-4.500602972,-4.500602972,6,6,4.724086209,4.724086209,-4.271861119,-4.271861119,8.996396453
2022/11/16,6,6,4.47381004,4.47381004,-4.526268015,-4.526268015,6,6,4.442197938,4.442197938,-4.558068739,-4.558068739,9.000078055
2022/11/17,6,6,4.367063844,4.367063844,-4.76876383,-4.76876383,6,6,4.677678174,4.677678174,-4.458298383,-4.458298383,9.135827674
2022/11/18,6,6,4.4713593,4.4713593,-4.597794465,-4.597794465,6,6,4.673728377,4.673728377,-4.395511221,-4.395511221,9.069153765
2022/11/19,6,6,4.34886678,4.34886678,-4.563278168,-4.563278168,6,6,4.615886855,4.615886855,-4.295872218,-4.295872218,8.912144948
2022/11/20,6,6,4.315611282,4.315611282,-4.721343831,-4.721343831,6,6,4.733388435,4.733388435,-4.303194685,-4.303194685,9.036955113
2022/11/21,6,6,4.265556431,4.265556431,-4.69626733,-4.69626733,6,6,4.532466751,4.532466751,-4.429133686,-4.429133686,8.961823762
2022/11/22,6,6,4.53431174,4.53431174,-4.473221293,-4.473221293,6,6,4.666325065,4.666325065,-4.340626706,-4.340626706,9.007533033
2022/11/23,6,6,4.659442884,4.659442884,-4.343805997,-4.343805997,6,6,4.675501248,4.675501248,-4.327877083,-4.327877083,9.003248881
2022/11/24,6,6,4.504817446,4.504817446,-4.477591547,-4.477591547,6,6,4.668094878,4.668094878,-4.314482916,-4.314482916,8.982408993
2022/11/25,6,6,4.761083693,4.761083693,-4.232757555,-4.232757555,6,6,4.836578267,4.836578267,-4.157426515,-4.157426515,8.993841248
2022/11/26,6,6,4.648383224,4.648383224,-4.280778663,-4.280778663,6,6,4.663388165,4.663388165,-4.26538772,-4.26538772,8.929161887
2022/11/27,6,6,4.773177532,4.773177532,-4.243777296,-4.243777296,6,6,4.761687893,4.761687893,-4.254854279,-4.254854279,9.016954828
2022/11/28,5,5,4.743239631,4.743239631,-4.263424979,-4.263424979,5,5,4.735277259,4.735277259,-4.271372782,-4.271372782,9.006664611
2022/11/29,6,6,4.854883295,4.854883295,-4.160440351,-4.160440351,6,6,4.774782842,4.774782842,-4.240342664,-4.240342664,9.015323646
2022/11/30,6,6,4.762676045,4.762676045,-4.158619106,-4.158619106,6,6,4.740708245,4.740708245,-4.180609517,-4.180609517,8.921295151
2022/12/1,6,6,4.877512045,4.877512045,-4.118251266,-4.118251266,6,6,4.715063525,4.715063525,-4.280439253,-4.280439253,8.99576331
2022/12/2,6,6,4.789207656,4.789207656,-4.126208804,-4.126208804,6,6,4.694147238,4.694147238,-4.221328749,-4.221328749,8.91541646
2022/12/3,6,6,4.783345389,4.783345389,-4.240336794,-4.240336794,6,6,4.824654204,4.824654204,-4.199204949,-4.199204949,9.023682183
2022/12/4,6,6,4.765066382,4.765066382,-4.176436955,-4.176436955,6,6,4.662688059,4.662688059,-4.278790246,-4.278790246,8.941503337
2022/12/5,6,6,4.800559913,4.800559913,-4.217186462,-4.217186462,6,6,4.781817498,4.781817498,-4.235974123,-4.235974123,9.017746375
2022/12/6,6,6,4.778461118,4.778461118,-4.211557639,-4.211557639,6,6,4.818491758,4.818491758,-4.17146516,-4.17146516,8.990018757
2022/12/7,6,6,4.842078914,4.842078914,-4.136918081,-4.136918081,6,6,4.771256532,4.771256532,-4.207449289,-4.207449289,8.978996995
2022/12/8,6,6,4.925894308,4.925894308,-4.096157963,-4.096157963,6,6,4.785208209,4.785208209,-4.2367312,-4.2367312,9.022052271
2022/12/9,6,6,4.762997703,4.762997703,-4.16764264,-4.16764264,6,6,4.778682334,4.778682334,-4.151544593,-4.151544593,8.930640343
2022/12/10,6,6,4.762712758,4.762712758,-4.271152458,-4.271152458,6,6,4.735513325,4.735513325,-4.297923858,-4.297923858,9.033865215
2022/12/11,6,6,4.731515457,4.731515457,-4.191242189,-4.191242189,6,6,4.538898849,4.538898849,-4.383949144,-4.383949144,8.922757646
2022/12/12,6,6,4.724116201,4.724116201,-4.197644838,-4.197644838,6,6,4.578278871,4.578278871,-4.342889004,-4.342889004,8.921761039
2022/12/13,6,6,4.768649412,4.768649412,-4.252064955,-4.252064955,6,6,4.590129467,4.590129467,-4.430362462,-4.430362462,9.020714367
2022/12/14,6,6,4.948430595,4.948430595,-4.225722684,-4.225722684,6,6,4.777594157,4.777594157,-4.396732143,-4.396732143,9.17415328
2022/12/15,6,6,4.857345483,4.857345483,-4.241679924,-4.241679924,6,6,4.731693238,4.731693238,-4.367134517,-4.367134517,9.099025406
2022/12/16,6,6,4.783754524,4.783754524,-4.173043603,-4.173043603,6,6,4.666573025,4.666573025,-4.289427855,-4.289427855,8.956798126
2022/12/17,6,6,4.75778284,4.75778284,-4.279264255,-4.279264255,6,6,4.699270163,4.699270163,-4.338286293,-4.338286293,9.037047095
2022/12/18,6,6,4.656260577,4.656260577,-4.541340815,-4.541340815,6,6,4.708803748,4.708803748,-4.488089651,-4.488089651,9.197601391
2022/12/19,6,6,4.681715257,4.681715257,-4.37893509,-4.37893509,6,6,4.763522043,4.763522043,-4.296422698,-4.296422698,9.060650347
2022/12/20,6,6,4.656414154,4.656414154,-4.307421973,-4.307421973,6,6,4.716153745,4.716153745,-4.248157975,-4.248157975,8.963836127
2022/12/21,6,6,4.821384186,4.821384186,-4.17314138,-4.17314138,6,6,4.726317132,4.726317132,-4.268347245,-4.268347245,8.994525566
2022/12/22,6,6,4.894342685,4.894342685,-4.196073549,-4.196073549,6,6,4.700014387,4.700014387,-4.389736209,-4.389736209,9.090416234
2022/12/23,6,6,4.730061398,4.730061398,-4.266399779,-4.266399779,6,6,4.561385666,4.561385666,-4.434721148,-4.434721148,8.996461177
2022/12/24,6,6,4.650913001,4.650913001,-4.332920535,-4.332920535,6,6,4.549846307,4.549846307,-4.434057618,-4.434057618,8.983833536
2022/12/25,6,6,4.776294685,4.776294685,-4.375718388,-4.375718388,6,6,4.659484496,4.659484496,-4.492176237,-4.492176237,9.152013073
2022/12/26,6,6,4.717173957,4.717173957,-4.460388467,-4.460388467,6,6,4.708852019,4.708852019,-4.468489044,-4.468489044,9.177562423
2022/12/27,6,6,4.687235833,4.687235833,-4.294034975,-4.294034975,6,6,4.481601192,4.481601192,-4.499242631,-4.499242631,8.981270809
2022/12/28,6,6,4.728895053,4.728895053,-4.377346228,-4.377346228,6,6,4.632027556,4.632027556,-4.473979053,-4.473979053,9.106241281
2022/12/29,6,6,4.683841843,4.683841843,-4.26993437,-4.26993437,6,6,4.489255379,4.489255379,-4.464660811,-4.464660811,8.953776213
2022/12/30,6,6,4.446341055,4.446341055,-4.443520868,-4.443520868,6,6,4.308528219,4.308528219,-4.581240901,-4.581240901,8.889861923
2022/12/31,6,6,4.353219496,4.353219496,-4.609817236,-4.609817236,6,6,4.567519041,4.567519041,-4.395435554,-4.395435554,8.963036733
2023/1/1,6,6,4.296705196,4.296705196,-4.341681316,-4.341681316,6,6,3.98552411,3.98552411,-4.652610156,-4.652610156,8.638386511
2023/1/2,6,6,4.576305075,4.576305075,-4.499293414,-4.499293414,6,6,4.699099757,4.699099757,-4.376360084,-4.376360084,9.075598489
2023/1/3,6,6,4.355663198,4.355663198,-4.468425357,-4.468425357,6,6,4.551187591,4.551187591,-4.272434584,-4.272434584,8.824088555
2023/1/4,6,6,4.332570474,4.332570474,-4.469519298,-4.469519298,6,6,4.537856264,4.537856264,-4.263889446,-4.263889446,8.802089772
2023/1/5,6,6,4.360717897,4.360717897,-4.469305181,-4.469305181,6,6,4.554971682,4.554971682,-4.274611125,-4.274611125,8.830023078
2023/1/6,6,6,4.282695393,4.282695393,-4.466487345,-4.466487345,6,6,4.351622273,4.351622273,-4.397079351,-4.397079351,8.749182738
2023/1/7,6,6,4.35348877,4.35348877,-4.571702649,-4.571702649,6,6,4.733473025,4.733473025,-4.191430201,-4.191430201,8.92519142
2023/1/8,6,6,4.084764635,4.084764635,-5.012317417,-5.012317417,6,6,4.486592226,4.486592226,-4.610174844,-4.610174844,9.097082052
2023/1/9,6,6,4.120361719,4.120361719,-4.727122933,-4.727122933,6,6,4.537439631,4.537439631,-4.310225188,-4.310225188,8.847484652
2023/1/10,6,6,4.338067902,4.338067902,-4.521377994,-4.521377994,6,6,4.352839227,4.352839227,-4.50639049,-4.50639049,8.859445897
2023/1/11,6,6,4.222386897,4.222386897,-5.012524808,-5.012524808,6,6,4.486921853,4.486921853,-4.747682105,-4.747682105,9.234911706
2023/1/12,6,6,4.070795568,4.070795568,-4.73912923,-4.73912923,6,6,4.32159367,4.32159367,-4.488075111,-4.488075111,8.809924798
2023/1/13,6,6,4.045998106,4.045998106,-4.850105184,-4.850105184,6,6,4.595215511,4.595215511,-4.300487608,-4.300487608,8.89610329
2023/1/14,6,6,4.034443748,4.034443748,-4.795213318,-4.795213318,6,6,4.230112119,4.230112119,-4.599450751,-4.599450751,8.829657066
2023/1/15,6,6,4.075924591,4.075924591,-4.77968436,-4.77968436,6,6,4.369370138,4.369370138,-4.48623242,-4.48623242,8.855608952
2023/1/16,6,6,4.187473259,4.187473259,-4.730486492,-4.730486492,6,5,4.345949354,4.071452795,-4.692722449,-4.846418244,8.917959751
2023/1/17,5,5,3.875319025,3.875319025,-5.12864397,-5.12864397,5,5,4.212497434,4.212497434,-4.790922764,-4.790922764,9.003962995
2023/1/18,5,5,3.810827334,3.810827334,-5.102666102,-5.102666102,5,5,4.311845659,4.311845659,-4.601554616,-4.601554616,8.913493436
2023/1/19,6,6,3.954372204,3.954372204,-5.029634905,-5.029634905,6,6,4.427662016,4.427662016,-4.556569753,-4.556569753,8.984007109
2023/1/20,6,6,3.786172759,3.786172759,-5.178305406,-5.178305406,6,6,4.11542384,4.11542384,-4.848752211,-4.848752211,8.964478165
2023/1/21,6,6,3.724167046,3.724167046,-5.29360771,-5.29360771,6,6,4.392075312,4.392075312,-4.625673268,-4.625673268,9.017774756
2023/1/22,6,6,3.826146448,3.826146448,-5.234907964,-5.234907964,6,6,4.351141305,4.351141305,-4.709807263,-4.709807263,9.061054412
2023/1/23,6,6,3.888432994,3.888432994,-5.133437257,-5.133437257,6,6,4.08692003,4.08692003,-4.934928056,-4.934928056,9.021870251
2023/1/24,6,6,3.750495275,3.750495275,-5.110719484,-5.110719484,6,6,4.216735129,4.216735129,-4.644498024,-4.644498024,8.861214759
2023/1/25,6,6,3.801686588,3.801686588,-5.248994612,-5.248994612,6,6,4.284570292,4.284570292,-4.76637949,-4.76637949,9.0506812
2023/1/26,6,6,3.691128344,3.691128344,-5.369121376,-5.369121376,6,6,4.359162796,4.359162796,-4.701033372,-4.701033372,9.060249719
2023/1/27,6,5,3.863565268,3.669466057,-5.104278682,-5.274857654,6,6,4.255682397,4.255682397,-4.688604495,-4.688604495,8.944323711
2023/1/28,6,6,3.801844469,3.801844469,-5.225207984,-5.225207984,6,6,4.21912306,4.21912306,-4.808045154,-4.808045154,9.027052453
2023/1/29,6,6,3.605588369,3.605588369,-5.365556187,-5.365556187,6,6,4.190025232,4.190025232,-4.78114202,-4.78114202,8.971144556
2023/1/30,6,6,3.723624215,3.723624215,-5.247761098,-5.247761098,6,6,4.309630666,4.309630666,-4.661773534,-4.661773534,8.971385312
2023/1/31,6,5,3.765136024,3.587441687,-5.250505428,-5.44731515,6,6,4.352321528,4.352321528,-4.682540899,-4.682540899,9.034756837
2023/2/1,6,6,3.744843699,3.744843699,-5.162631662,-5.162631662,6,6,4.051164074,4.051164074,-4.856143026,-4.856143026,8.907475361
2023/2/2,6,6,3.885607032,3.885607032,-5.095673682,-5.095673682,6,6,4.177241928,4.177241928,-4.804038501,-4.804038501,8.981280713
2023/2/3,6,6,3.840702887,3.840702887,-5.136713817,-5.136713817,6,6,4.21337859,4.21337859,-4.764687452,-4.764687452,8.977416705
2023/2/4,6,6,3.868736027,3.868736027,-5.265263371,-5.265263371,6,6,4.378868724,4.378868724,-4.7547868,-4.7547868,9.133999399
2023/2/5,5,5,3.652610045,3.652610045,-5.461771255,-5.461771255,5,5,4.239074434,4.239074434,-4.875687632,-4.875687632,9.1143813
2023/2/6,6,6,3.487549461,3.487549461,-5.511815032,-5.511815032,6,6,4.263232834,4.263232834,-4.736054478,-4.736054478,8.999364493
2023/2/7,6,6,3.662114722,3.662114722,-5.345019331,-5.345019331,6,6,4.303588975,4.303588975,-4.703338087,-4.703338087,9.007134053
2023/2/8,6,6,3.677352581,3.677352581,-5.340758916,-5.340758916,6,6,4.263603016,4.263603016,-4.754110448,-4.754110448,9.018111497
2023/2/9,6,5,3.766296074,3.588408396,-5.437203889,-5.545396546,6,6,4.203586056,4.203586056,-4.930324441,-4.930324441,9.133804942
2023/2/10,6,6,3.336062443,3.336062443,-5.647262804,-5.647262804,6,6,4.168638207,4.168638207,-4.81488267,-4.81488267,8.983325247
2023/2/11,6,2,3.299448334,2.899129448,-5.672353327,-6.02716121,6,5,4.060064329,3.833215275,-4.970823978,-5.092932275,8.926290658
2023/2/12,6,5,3.46144196,3.334363301,-5.556055726,-5.641410748,6,6,4.163385868,4.163385868,-4.812769277,-4.812769277,8.975774049
2023/2/13,6,4,3.376646413,3.150754277,-5.617195161,-5.859414654,6,6,4.261358432,4.261358432,-4.748648941,-4.748648941,9.010168931
2023/2/14,6,5,3.670681405,3.508729505,-5.338924146,-5.516003545,6,6,4.156580048,4.156580048,-4.868081169,-4.868081169,9.024733051
2023/2/15,5,5,3.473221353,3.473221353,-5.605676826,-5.605676826,5,5,4.03998228,4.03998228,-5.038785403,-5.038785403,9.07889818
2023/2/16,6,5,3.622493198,3.468572666,-5.476593913,-5.661216798,6,6,4.054411908,4.054411908,-5.075080547,-5.075080547,9.129789464
2023/2/17,5,4,3.464860115,3.311682093,-5.547988759,-5.744174347,5,5,4.118582226,4.118582226,-4.936874048,-4.936874048,9.05585644
2023/2/18,6,3,3.473033065,3.086001535,-5.515490492,-5.814323491,6,6,4.075436804,4.075436804,-4.824483909,-4.824483909,8.900325026
2023/2/19,6,5,3.459436978,3.332692482,-5.690231591,-5.798269075,6,6,4.316542576,4.316542576,-4.814419744,-4.814419744,9.130961557
2023/2/20,6,2,3.27651117,2.891483726,-5.6171638,-6.098677197,6,6,4.175230668,4.175230668,-4.814978874,-4.814978874,8.990160924
2023/2/21,6,4,3.230937335,3.053614892,-5.634394241,-5.971036601,6,6,3.906099207,3.906099207,-5.11856257,-5.11856257,9.024651492
2023/2/22,6,3,3.516044676,3.10750734,-5.389501286,-5.876989785,6,6,4.118137168,4.118137168,-4.86592262,-4.86592262,8.984497125
2023/2/23,6,4,3.470435088,3.21328006,-5.620337047,-5.812004833,6,6,4.166708982,4.166708982,-4.858621231,-4.858621231,9.025284893
2023/2/24,6,3,3.232526878,2.965748441,-5.685697665,-5.937801646,6,5,4.035804589,3.812998825,-4.804170146,-5.090584866,8.903550088
2023/2/25,6,4,3.377594865,3.151386578,-5.817258153,-5.864604842,6,6,3.989317515,3.989317515,-5.026672328,-5.026672328,9.01599142
2023/2/26,6,3,3.179599731,2.939284868,-5.770371993,-6.115705986,6,5,3.993638227,3.77786019,-4.962733674,-5.276794853,9.054990854
2023/2/27,6,4,3.5635336,3.275345734,-5.638248085,-5.75033978,6,6,4.15636111,4.15636111,-4.869173679,-4.869173679,9.025685514
2023/2/28,6,5,3.595175614,3.445808012,-5.59982517,-5.63511681,6,6,3.983752407,3.983752407,-5.096808435,-5.096808435,9.080924822
2023/3/1,6,5,3.470309375,3.341752813,-5.536619456,-5.665454575,6,6,3.876338605,3.876338605,-5.131303544,-5.131303544,9.007207388
2023/3/2,6,4,3.32252995,3.114676635,-5.624663433,-5.801618694,6,6,4.042064614,4.042064614,-4.874071376,-4.874071376,8.916295329
2023/3/3,6,5,3.27259137,3.176987809,-5.801606812,-5.83902643,6,6,4.11735518,4.11735518,-4.898707062,-4.898707062,9.016014239
2023/3/4,6,6,3.578157119,3.578157119,-5.534855472,-5.534855472,6,6,4.362139085,4.362139085,-4.751211253,-4.751211253,9.113012591
2023/3/5,5,4,3.502827872,3.342056299,-5.600879424,-5.753801136,5,5,4.221660281,4.221660281,-4.873777471,-4.873777471,9.095857435
2023/3/6,6,4,3.353654046,3.135426032,-5.883071878,-5.92937708,6,6,4.116203978,4.116203978,-4.948232301,-4.948232301,9.064803112
2023/3/7,6,4,3.400439257,3.166616173,-5.820601991,-5.944010741,6,6,3.772993085,3.772993085,-5.337517368,-5.337517368,9.110626914
2023/3/8,6,5,3.555239175,3.412527647,-5.668325057,-5.739407611,6,6,3.795676112,3.795676112,-5.356289602,-5.356289602,9.151935258
2023/3/9,6,5,3.347575459,3.23947455,-5.743021389,-5.826025849,6,6,3.866075234,3.866075234,-5.199393889,-5.199393889,9.065500399
2023/3/10,6,4,3.518739517,3.245483013,-5.395655554,-5.594010042,6,5,3.826363845,3.638464872,-5.086998749,-5.201006026,8.839493055
2023/3/11,6,3,3.424386163,3.061678084,-5.577473977,-5.946717067,6,6,3.832649201,3.832649201,-5.175713845,-5.175713845,9.00839515
2023/3/12,6,3,3.472933508,3.085951756,-5.386927098,-5.888160154,6,6,3.599392177,3.599392177,-5.37494043,-5.37494043,8.974111911
2023/3/13,6,5,3.215883596,3.129731331,-5.756735258,-5.985022067,6,6,3.719776773,3.719776773,-5.394706788,-5.394706788,9.114753398
2023/3/14,6,5,3.117855325,3.048041104,-5.858816089,-5.849361617,6,6,3.537406967,3.537406967,-5.360012801,-5.360012801,8.897402722
2023/3/15,6,4,3.635965479,3.323633654,-5.436340303,-5.587859464,6,5,3.530268719,3.391718933,-5.460830126,-5.519794061,8.911493118
2023/3/16,5,4,3.478847395,3.322871917,-5.468921192,-5.678839742,5,5,3.650867346,3.650867346,-5.351051183,-5.351051183,9.001711658
2023/3/17,6,2,3.571158386,2.989699465,-5.546618462,-6.001019528,6,6,3.596070462,3.596070462,-5.394495007,-5.394495007,8.990718993
2023/3/18,6,3,3.253377265,2.976173634,-5.928847622,-6.037235395,6,5,3.724098946,3.553244123,-5.263900928,-5.460258384,9.013409029
2023/3/19,6,3,3.246037217,2.972503611,-5.783303918,-6.106121623,6,5,3.44248749,3.318567909,-5.612957036,-5.759576551,9.078625234
2023/3/20,6,4,3.31229225,3.107851501,-5.709242079,-5.90431493,6,4,3.54424037,3.262483581,-5.486323719,-5.749772516,9.012166431
2023/3/21,6,3,3.216252517,2.957611261,-5.824978071,-6.134526261,6,4,3.578783304,3.285512204,-5.6039162,-5.806410614,9.092137522
2023/3/22,6,4,3.192624988,3.028073326,-5.833196272,-5.876204965,6,5,3.379908532,3.266418777,-5.641762492,-5.637846828,8.904278291
2023/3/23,6,4,3.27320547,3.081793648,-5.536808629,-5.808963603,6,6,3.615361707,3.615361707,-5.275346538,-5.275346538,8.890757252
2023/3/24,6,4,3.582167806,3.287768539,-5.288875695,-5.654316362,6,6,3.925238958,3.925238958,-5.016573135,-5.016573135,8.942084901
2023/3/25,6,2,3.202534349,2.866824786,-6.009963606,-6.24705601,6,6,3.599597909,3.599597909,-5.513989041,-5.513989041,9.113880796
2023/3/26,6,2,3.302847481,2.900262497,-5.83162862,-6.366364998,6,6,3.637860402,3.637860402,-5.628641485,-5.628641485,9.266627495
2023/3/27,6,4,3.564100108,3.275723407,-5.54213122,-5.809471796,6,6,3.693377376,3.693377376,-5.392038625,-5.392038625,9.085195202
2023/3/28,6,4,3.396300492,3.163856996,-5.697439652,-5.790650445,6,6,3.758736717,3.758736717,-5.195595899,-5.195595899,8.954507441
2023/3/29,6,3,3.580271703,3.139620854,-5.539857729,-5.819841892,6,4,3.419681827,3.179444553,-5.566748456,-5.779749206,8.959462746
2023/3/30,6,4,3.269213619,3.079132414,-5.7446662,-5.887493832,6,4,3.455694542,3.20345303,-5.652365232,-5.76278947,8.966626246
2023/3/31,6,2,3.23781285,2.878584286,-5.672021621,-5.999662304,6,5,3.415304609,3.295915508,-5.466319189,-5.582403594,8.87824659
2023/4/1,6,1,3.24314516,2.789665864,-5.843214671,-6.041531889,6,6,3.698794864,3.698794864,-5.132105369,-5.132105369,8.831197752
2023/4/2,6,4,3.3404441,3.126619402,-5.610773515,-5.943921248,6,6,3.63840102,3.63840102,-5.432144969,-5.432144969,9.070540649
2023/4/3,6,1,3.036435598,2.75521427,-6.266760459,-6.22112639,6,5,3.703712545,3.536255455,-5.247239387,-5.440235569,8.97634066
2023/4/4,6,3,3.464366591,3.081668298,-5.639249691,-5.866138391,6,5,3.882307678,3.685084733,-5.10787512,-5.262884591,8.947806689
2023/4/5,5,4,3.630159291,3.443921434,-5.588096068,-5.623759424,5,5,3.793421062,3.793421062,-5.273765617,-5.273765617,9.067680857
2023/4/6,6,5,3.263475692,3.169391411,-5.677249533,-5.750917259,6,4,3.840773504,3.460172337,-5.103722701,-5.459858515,8.92030867
2023/4/7,6,6,3.475290673,3.475290673,-5.51401112,-5.51401112,6,6,3.815928331,3.815928331,-5.173328505,-5.173328505,8.989301793
2023/4/8,6,4,3.843188755,3.461782505,-5.04944618,-5.482397619,6,6,3.853421797,3.853421797,-5.091051103,-5.091051103,8.944180124
2023/4/9,6,4,3.376125366,3.150406912,-5.648807517,-5.836433194,6,6,3.50536164,3.50536164,-5.481409926,-5.481409926,8.986840106
2023/4/10,6,6,3.314084613,3.314084613,-5.671886306,-5.671886306,6,4,3.407205972,3.171127316,-5.613441413,-5.814395515,8.98597092
2023/4/11,6,3,3.353400282,3.026185143,-5.858951458,-6.060493116,6,6,3.665445083,3.665445083,-5.420926594,-5.420926594,9.086678259
2023/4/12,6,4,3.166122494,3.010404998,-5.789416592,-5.973978915,6,6,3.682861824,3.682861824,-5.300995933,-5.300995933,8.984383913
2023/4/13,6,3,3.322985218,3.010977611,-5.755916684,-6.035201496,6,5,3.661495132,3.501074278,-5.457666789,-5.544629792,9.046179107
2023/4/14,6,2,3.363762085,2.920567364,-5.696261512,-5.957065841,6,4,3.500089512,3.233049676,-5.351076183,-5.644341624,8.877633205
2023/4/15,6,1,3.914080285,2.901488384,-5.259105984,-5.971334121,6,4,3.333154362,3.121759576,-5.583182754,-5.750815682,8.872822506
2023/4/16,6,2,3.546245693,2.981395234,-5.531255225,-5.947717902,6,3,3.371288321,3.035129163,-5.68004337,-5.893965182,8.929113136
2023/4/17,6,3,3.35384048,3.026405242,-5.701571317,-5.893161587,6,3,3.21908894,2.959029472,-5.780167728,-5.960764851,8.919566829
2023/4/18,6,2,3.336048353,2.911329454,-5.748347657,-6.283624671,6,2,3.354734218,2.917558076,-5.843970163,-6.27721289,9.194954125
2023/4/19,6,3,3.437360251,3.068165127,-5.628168126,-5.935798314,6,5,3.407791445,3.289654538,-5.689724227,-5.714093993,9.003963442
2023/4/20,6,2,3.059757003,2.819232337,-6.015221851,-6.127719524,6,5,3.377920047,3.264761706,-5.600943577,-5.682159417,8.946951861
2023/4/21,6,1,3.096078738,2.765154793,-5.712807129,-6.249204194,6,5,3.463101445,3.335746205,-5.57125023,-5.678487505,9.014358988
2023/4/22,6,2,3.227377691,2.8751059,-5.717149841,-6.057746133,6,4,3.25321514,3.068466762,-5.673962517,-5.864206176,8.932852033
2023/4/23,6,3,3.068009186,2.883489595,-6.029666898,-6.157204247,6,1,3.060317461,2.75919458,-5.922025248,-6.281251662,9.040693842
2023/4/24,6,4,3.251534605,3.067346405,-5.95704047,-6.004208413,6,1,3.906453529,2.900217259,-5.353342591,-6.171386512,9.071554818
2023/4/25,6,1,3.479738519,2.82909809,-5.637532776,-6.272182691,6,2,3.303098553,2.900346187,-5.840468957,-6.200605795,9.101280781
2023/4/26,6,1,3.109335554,2.767364263,-5.997874416,-6.257104299,6,4,3.061864015,2.940899345,-6.017286994,-6.083554606,9.024468562
2023/4/27,6,5,3.31382711,3.211350925,-5.665714413,-5.817293319,6,4,3.216741487,3.044150993,-5.789490798,-5.984495634,9.028644244
2023/4/28,6,2,3.101336443,2.833092151,-5.819340163,-6.212765185,6,2,3.239686956,2.879208988,-5.846085026,-6.166760625,9.045857335
2023/4/29,6,1,3.526065306,2.836819221,-5.527013137,-6.225728907,6,3,3.240497656,2.96973383,-5.736043094,-6.092741761,9.062548128
2023/4/30,6,0,,2.698970004,,-6.38108302,6,1,3.143372048,2.773037012,-5.702937613,-6.30711404,9.080053025
