collection_date,Count_IAV,Positive_IAV,Concentration_IAV,Concentration_sub_IAV,Normalized_IAV,Normalized_sub_IAV,Count_RSV,Positive_RSV,Concentration_RSV,Concentration_sub_RSV,Normalized_RSV,Normalized_sub_RSV,Concentration_PMMoV
2023/3/19,3,0,,2.698970004,,-5.704851648,3,1,4.733176429,3.377038812,-3.655172934,-5.026121536,8.403821652
2023/3/20,0,0,,,,,0,0,,,,,
2023/3/21,0,0,,,,,0,0,,,,,
2023/3/22,0,0,,,,,0,0,,,,,
2023/3/23,3,1,3.727888006,3.041942672,-4.856443218,-5.159980202,3,0,,2.698970004,,-5.502741258,8.201922874
2023/3/24,0,0,,,,,0,0,,,,,
2023/3/25,0,0,,,,,0,0,,,,,
2023/3/26,3,1,4.215485444,3.204475151,-4.3003884,-5.041964137,3,1,4.458539062,3.285493023,-4.056646541,-4.961168877,8.246439288
2023/3/27,0,0,,,,,0,0,,,,,
2023/3/28,3,0,,2.698970004,,-5.668928271,3,0,,2.698970004,,-5.669557021,8.367898275
2023/3/29,0,0,,,,,0,0,,,,,
2023/3/30,3,0,,2.698970004,,-5.529747813,3,1,3.754719197,3.050886402,-4.676989593,-5.177618569,8.228717817
2023/3/31,0,0,,,,,0,0,,,,,
2023/4/1,0,0,,,,,0,0,,,,,
2023/4/2,3,0,,2.698970004,,-5.645950332,3,0,,2.698970004,,-5.645717063,8.344920337
2023/4/3,0,0,,,,,0,0,,,,,
2023/4/4,3,1,3.590223432,2.99605448,-4.422613793,-5.180429491,3,1,3.891258369,3.096399459,-4.11944189,-5.079177415,8.176483972
2023/4/5,0,0,,,,,0,0,,,,,
2023/4/6,3,1,3.820349364,3.072763124,-4.44916358,-5.100534845,3,0,,2.698970004,,-5.474081513,8.173297969
2023/4/7,0,0,,,,,0,0,,,,,
2023/4/8,0,0,,,,,0,0,,,,,
2023/4/9,3,1,3.639974809,3.012638273,-4.786536452,-5.261212042,3,1,3.639974809,3.012638273,-4.787148321,-5.26153918,8.273850314
2023/4/10,0,0,,,,,0,0,,,,,
2023/4/11,3,0,,2.698970004,,-5.738016113,3,0,,2.698970004,,-5.737343721,8.436986118
2023/4/12,0,0,,,,,0,0,,,,,
2023/4/13,3,0,,2.698970004,,-5.608660484,3,0,,2.698970004,,-5.608841015,8.307630488
2023/4/14,0,0,,,,,0,0,,,,,
2023/4/15,0,0,,,,,0,0,,,,,
2023/4/16,3,0,,2.698970004,,-5.806304337,3,0,,2.698970004,,-5.806651926,8.505274341
2023/4/17,0,0,,,,,0,0,,,,,
2023/4/18,2,0,,2.698970004,,-5.747561163,2,0,,2.698970004,,-5.747615925,8.446531167
2023/4/19,1,0,,2.698970004,,-5.322219295,1,0,,2.698970004,,-5.323712868,8.021189299
2023/4/20,0,0,,,,,0,0,,,,,
2023/4/21,0,0,,,,,0,0,,,,,
2023/4/22,0,0,,,,,0,0,,,,,
2023/4/23,0,0,,,,,0,0,,,,,
2023/4/24,0,0,,,,,0,0,,,,,
2023/4/25,3,0,,2.698970004,,-5.728744223,3,0,,2.698970004,,-5.728957468,8.427714227
2023/4/26,0,0,,,,,0,0,,,,,
2023/4/27,3,1,3.678871925,3.025603978,-4.227463117,-5.059664969,3,0,,2.698970004,,-5.386007278,8.085268947
2023/4/28,0,0,,,,,0,0,,,,,
2023/4/29,0,0,,,,,0,0,,,,,
2023/4/30,3,0,,2.698970004,,-5.577763673,3,0,,2.698970004,,-5.577303688,8.276733677
2023/5/1,0,0,,,,,0,0,,,,,
2023/5/2,3,0,,2.698970004,,-5.588206619,3,0,,2.698970004,,-5.588250542,8.287176624
2023/5/3,0,0,,,,,0,0,,,,,
2023/5/4,3,0,,2.698970004,,-5.631429972,3,0,,2.698970004,,-5.631147666,8.330399976
2023/5/5,0,0,,,,,0,0,,,,,
2023/5/6,0,0,,,,,0,0,,,,,
2023/5/7,3,0,,2.698970004,,-5.586615191,3,0,,2.698970004,,-5.585604178,8.285585196
2023/5/8,0,0,,,,,0,0,,,,,
2023/5/9,3,0,,2.698970004,,-5.538016575,3,0,,2.698970004,,-5.538333618,8.23698658
2023/5/10,0,0,,,,,0,0,,,,,
2023/5/11,3,0,,2.698970004,,-5.717614197,3,0,,2.698970004,,-5.717320857,8.416584201
2023/5/12,0,0,,,,,0,0,,,,,
2023/5/13,0,0,,,,,0,0,,,,,
2023/5/14,0,0,,,,,0,0,,,,,
2023/5/15,0,0,,,,,0,0,,,,,
2023/5/16,3,0,,2.698970004,,-5.399671116,3,0,,2.698970004,,-5.399348673,8.09864112
2023/5/17,0,0,,,,,0,0,,,,,
2023/5/18,2,0,,2.698970004,,-5.593195608,2,0,,2.698970004,,-5.59279799,8.292165612
2023/5/19,0,0,,,,,0,0,,,,,
2023/5/20,0,0,,,,,0,0,,,,,
2023/5/21,3,0,,2.698970004,,-5.575289596,3,0,,2.698970004,,-5.575402778,8.274259601
2023/5/22,0,0,,,,,0,0,,,,,
2023/5/23,3,0,,2.698970004,,-5.616113889,3,1,3.608186907,3.002042305,-4.893567757,-5.312484001,8.315083893
2023/5/24,0,0,,,,,0,0,,,,,
2023/5/25,3,0,,2.698970004,,-5.461612124,3,0,,2.698970004,,-5.460602183,8.160582128
2023/5/26,0,0,,,,,0,0,,,,,
2023/5/27,0,0,,,,,0,0,,,,,
2023/5/28,2,0,,2.698970004,,-5.715623968,2,0,,2.698970004,,-5.71552565,8.414593973
2023/5/29,1,0,,2.698970004,,-5.414973348,1,0,,2.698970004,,-5.416043741,8.113943352
2023/5/30,2,0,,2.698970004,,-5.653790802,2,0,,2.698970004,,-5.654288496,8.352760807
2023/5/31,1,0,,2.698970004,,-5.211120541,1,0,,2.698970004,,-5.211073049,7.910090546
,,,,,,,,,,,,,
