date,count,positive,concentration,substitution,low_7_a,med_7_a,upr_7_a,low_7_s,med_7_s,upr_7_s,low_7_i,med_7_i,upr_7_i
2023/5/7,3,0,NA,2.698970004,2.291329521,2.909556754,3.322915495,2.561034328,2.718966439,2.875727104,3.001725489,3.258861102,3.463870927
2023/5/8,0,0,NA,NA,2.254896398,2.889839267,3.311721589,2.558002644,2.716525361,2.874383126,2.993923846,3.252875703,3.459900044
2023/5/9,3,0,NA,2.698970004,2.216712187,2.870520556,3.300328615,2.55482041,2.714360721,2.872599714,2.986099999,3.24786995,3.45719759
2023/5/10,0,0,NA,NA,2.175816616,2.850668645,3.290174806,2.551580736,2.71243848,2.872126397,2.979032451,3.242828392,3.453788325
2023/5/11,3,0,NA,2.698970004,2.135811042,2.830692688,3.280081273,2.548671066,2.710578231,2.871683998,2.972561388,3.238382497,3.451295317
2023/5/12,0,0,NA,NA,2.094300383,2.810597729,3.270892435,2.545831703,2.708923094,2.871109956,2.965556244,3.234039145,3.449381313
2023/5/13,0,0,NA,NA,2.05187014,2.790351522,3.262123738,2.544145171,2.707531942,2.870248291,2.959829529,3.230125662,3.447722305
2023/5/14,0,0,NA,NA,2.00792722,2.770294846,3.253374616,2.542722161,2.706142739,2.869825946,2.954438804,3.226453469,3.446550746
2023/5/15,0,0,NA,NA,1.961680594,2.750447369,3.244537013,2.542081766,2.705054644,2.868405698,2.951202221,3.223237681,3.445620659
2023/5/16,3,0,NA,2.698970004,1.913783926,2.730338102,3.236745445,2.542582096,2.704263834,2.866252935,2.947334568,3.220797988,3.446033464
2023/5/17,0,0,NA,NA,1.867474045,2.710440969,3.230307231,2.542969344,2.70364092,2.864546754,2.944681649,3.218580996,3.445797544
2023/5/18,2,0,NA,2.698970004,1.81783833,2.690220825,3.224782732,2.543432461,2.702835323,2.862557111,2.941565991,3.217220161,3.445503702
2023/5/19,0,0,NA,NA,1.768221545,2.670433035,3.219564466,2.544352571,2.702329803,2.86059204,2.938835869,3.216472044,3.445872574
2023/5/20,0,0,NA,NA,1.7156115,2.651023366,3.215033543,2.545647242,2.701768698,2.858667381,2.937707835,3.216729728,3.447351285
2023/5/21,3,0,NA,2.698970004,1.661501578,2.631617102,3.211650067,2.546775244,2.70121233,2.856656474,2.936368961,3.216931585,3.450765523
2023/5/22,0,0,NA,NA,1.608848692,2.611909541,3.208827065,2.547473747,2.700863825,2.854533449,2.935548977,3.21757908,3.452586634
2023/5/23,3,0,NA,2.698970004,1.555020364,2.591869009,3.207412198,2.547882256,2.70067436,2.853038697,2.933931082,3.219320498,3.456604339
2023/5/24,0,0,NA,NA,1.499190711,2.572286331,3.207560631,2.547538359,2.700464832,2.852715625,2.933655068,3.222037505,3.460664627
2023/5/25,3,0,NA,2.698970004,1.44174192,2.552832615,3.208733361,2.54619982,2.700199647,2.853752528,2.934623949,3.2254735,3.465252335
2023/5/26,0,0,NA,NA,1.38193527,2.533135796,3.211581734,2.542738783,2.699964278,2.8568744,2.936591442,3.228657995,3.47229425
2023/5/27,0,0,NA,NA,1.32291247,2.51345098,3.215354942,2.536784684,2.69950648,2.862916572,2.936629606,3.231745259,3.478725491
2023/5/28,2,0,NA,2.698970004,1.26011403,2.49318156,3.219461228,2.52737929,2.699371801,2.872184382,2.937764327,3.235953391,3.486757265
2023/5/29,1,0,NA,2.698970004,1.196826102,2.47301771,3.226226105,2.514278745,2.699121469,2.88529135,2.940645033,3.240163965,3.495351215
2023/5/30,2,0,NA,2.698970004,1.13391708,2.453442631,3.234588601,2.496858314,2.698886961,2.901976625,2.942076387,3.24497871,3.504985132
2023/5/31,1,0,NA,2.698970004,1.070567425,2.433250778,3.243652865,2.475214281,2.698626194,2.923701865,2.943444072,3.250872075,3.515922842
2023/6/1,0,0,NA,NA,1.005838248,2.413060242,3.255166905,2.448841449,2.698469949,2.95019915,2.945092016,3.256744251,3.526697566
