date,count,positive,concentration,substitution,low_7_a,med_7_a,upr_7_a,low_7_s,med_7_s,upr_7_s,low_7_i,med_7_i,upr_7_i
2022/2/5,5,2,3.171126526,2.887832613,3.109266943,3.197052441,3.274954423,2.87321972,2.943888001,3.014843162,3.100180031,3.190019967,3.272283135
2022/2/6,5,3,3.216715195,3.009617119,3.105697681,3.194276944,3.27271287,2.875053659,2.945465515,3.016612988,3.09626036,3.186906038,3.26995893
2022/2/7,5,0,NA,2.698970004,3.101939154,3.191617386,3.270970233,2.876584863,2.946839774,3.018293339,3.091740557,3.18362654,3.266904888
2022/2/8,5,3,3.54942843,3.20924506,3.098311143,3.189023183,3.268832261,2.877556055,2.94784211,3.019580632,3.087939236,3.180404639,3.263492405
2022/2/9,5,2,3.952126072,3.200232431,3.094690907,3.186387008,3.266504071,2.877602988,2.947961387,3.019851625,3.084300742,3.176857436,3.260190587
2022/2/10,5,2,3.780392214,3.131538888,3.091188043,3.183632699,3.264279007,2.876481204,2.946968436,3.019032622,3.080373853,3.17296513,3.256989109
2022/2/11,5,2,3.624866986,3.069328797,3.087598921,3.180715776,3.261731512,2.874301236,2.944921408,3.016757761,3.074943084,3.168775962,3.253252554
2022/2/12,5,2,3.441521984,2.995990796,3.084076745,3.177794524,3.25917022,2.871633675,2.941830369,3.013285966,3.069006075,3.164379456,3.249384755
2022/2/13,5,2,3.264886115,2.925336449,3.080712947,3.174965558,3.256532381,2.867882409,2.938063367,3.009225877,3.063995855,3.159682164,3.245802777
2022/2/14,5,1,4.032808421,2.965737688,3.077735871,3.172324909,3.254032357,2.863567508,2.933731901,3.004827897,3.058404179,3.15549046,3.241972411
2022/2/15,5,1,3.549245362,2.869025076,3.074907454,3.170074348,3.252049976,2.858788779,2.92923926,2.999873849,3.053993558,3.151290643,3.237938416
2022/2/16,4,2,3.325063355,3.01201668,3.072975474,3.168320695,3.250406527,2.854565779,2.924963521,2.995363431,3.050671361,3.147842283,3.234608918
2022/2/17,5,0,NA,2.698970004,3.071765186,3.167109585,3.249272764,2.85053818,2.920901737,2.991167997,3.047609716,3.144724513,3.231834037
2022/2/18,5,1,3.322224138,2.823620831,3.071533161,3.166757024,3.249025725,2.847306925,2.917594246,2.987810896,3.046033137,3.142902322,3.230200832
2022/2/19,5,0,NA,2.698970004,3.071827505,3.167266092,3.249746103,2.844561915,2.915044866,2.985175849,3.045710986,3.142189687,3.229101995
2022/2/20,5,1,3.798358248,2.918847653,3.073288995,3.16872066,3.251186733,2.842681692,2.913363986,2.983444334,3.04596901,3.142528583,3.228926316
2022/2/21,5,0,NA,2.698970004,3.075865993,3.171091251,3.253424878,2.841735446,2.91243575,2.982771678,3.047123117,3.14377061,3.230179904
2022/2/22,5,1,3.548736685,2.868923341,3.079015304,3.174123924,3.256330732,2.841500008,2.912138071,2.982408953,3.050217381,3.146097125,3.232758684
2022/2/23,5,3,3.628800855,3.256868515,3.08283786,3.177681769,3.259551027,2.84122489,2.912175567,2.982309277,3.053499119,3.149178268,3.235316845
2022/2/24,4,2,3.394977661,3.046973832,3.087059182,3.181548014,3.263047975,2.841407059,2.912202777,2.982311754,3.057098782,3.152554866,3.238420603
2022/2/25,5,2,3.190789097,2.895697641,3.091652058,3.185572968,3.266857988,2.841446536,2.912164757,2.982503021,3.060649602,3.156135266,3.241175268
2022/2/26,5,0,NA,2.698970004,3.096342754,3.189594299,3.270479194,2.84159124,2.912179551,2.982923772,3.065325542,3.159755317,3.244371301
2022/2/27,5,3,3.180640209,2.987972127,3.101392362,3.193598465,3.274112158,2.841665779,2.912311128,2.982987423,3.069916234,3.163438816,3.247933189
2022/2/28,4,2,3.52977434,3.114372172,3.105904595,3.197563788,3.277616725,2.841480419,2.912311158,2.982975811,3.074307167,3.166938969,3.251586504
2022/3/1,5,3,3.344082257,3.086037356,3.110743819,3.201371669,3.280980511,2.841380134,2.912173062,2.982848528,3.07911423,3.170882673,3.2549482
2022/3/2,5,2,3.236636957,2.914036786,3.115604476,3.205050913,3.283944448,2.841417614,2.912035539,2.98271432,3.083215895,3.174478238,3.257774317
