"","time","incidence_2","wastewater","measured_ww","logWW","ND","ND_2","low_3_a","med_3_a","upr_3_a","error"
"822",101,1.652467229,120.7234579,2.265994038,2.081791667,0,1,1.405058351144,2.26063627958899,2.80190253251135,0.17884461258899
"832",102,1.652467229,111.0105563,1.887102329,2.045364279,0,0,1.1754610326902,2.09678801047403,2.69817236787076,0.0514237314740265
"842",103,1.652467229,104.5055862,2.903706764,2.019139506,0,0,0.764187255907294,1.93210384626045,2.61991266338118,0.0870356597395521
"852",104,1.652467229,100.1501531,1.705112472,2.000651618,0,0,0.577845392307417,1.75034990729657,2.55602578982449,0.250301710703429
"862",105,1.652467229,97.23490632,1.814914203,1.9878222,0,0,0.23918216161682,1.61422596235318,2.49162354649819,0.373596237646822
"872",106,1.652467229,95.28445042,1.694604776,1.979022033,0,0,0.0398059864944712,1.48393323072023,2.45287280349299,0.495088802279769
"882",107,1.652467229,93.98020128,2.273550569,1.973036371,0,0,-0.303208446047388,1.33896283288435,2.37915714771923,0.63407353811565
"892",108,1.652467229,93.10867683,2.277824734,1.968990155,0,0,-0.545477651936689,1.30904827880943,2.37874900836429,0.659941876190569
"902",109,1.652467229,92.52683706,2.540399848,1.966267716,0,0,-0.626176070072363,1.2123771996786,2.35822083785564,0.753890516321399
"912",110,1.652467229,92.13885207,2.21439828,1.964442797,0,1,1.23079631820856,2.20898599161017,2.80221936123476,0.244543194610171
"922",111,1.652467229,91.88053048,2.785794645,1.963223494,0,0,1.03222995782407,2.07985763334023,2.70356044386751,0.116634139340231
"932",112,1.652467229,91.70888256,2.620412964,1.962411402,0,0,0.728630337518265,1.93468493730505,2.66951154551057,0.0277264646949469
"942",113,1.652467229,91.59512499,2.55462531,1.96187236,0,0,0.569929523295084,1.8181017623304,2.58122311570878,0.143770597669599
"952",114,1.652467229,91.51999264,1.570535077,1.961515977,0,0,0.293180448041823,1.68415514727768,2.51262047877851,0.277360829722317
"962",115,1.652467229,91.4705966,2.18379798,1.961281512,0,0,0.0997150251435746,1.60594214898302,2.48107758432815,0.355339363016983
"972",116,1.652467229,91.43831861,2.567407367,1.961128232,0,0,-0.166711080174142,1.51019452937824,2.47899042947835,0.450933702621755
"982",117,1.652467229,91.41740014,1.157577252,1.961028866,0,0,-0.337029174793045,1.38327463281238,2.42265420684336,0.577754233187617
"992",118,0.66096104,91.403997,2.048241693,1.960965187,1,0,-0.362053848573244,1.36417750943895,2.42491045582031,0.596787677561051
"1002",119,0.749055526,73.31770605,2.212220286,1.865208868,0,0,-0.623642578747822,1.24767752907203,2.40078537646106,0.617531338927974
"1012",120,0.848898326,62.80076337,2.142750488,1.797964923,0,0,-0.591566544952642,1.24460656668859,2.39551287906386,0.553358356311408
"1022",121,0.960277638,57.57184663,1.016558555,1.76021016,0,0,-0.703086057526247,1.25449528746052,2.43454448647364,0.505714872539478
"1032",122,1.088681922,56.0978868,0.926627033,1.748946502,0,0,-0.704753759309622,1.24256338320856,2.4046932279045,0.506383118791445
"1042",123,1.233625935,57.45131401,2.087443587,1.759299966,0,0,-0.822168169212556,1.25615472127383,2.45166835210012,0.503145244726166
