date,concentration_north_1,low_north_1,med_north_1,upr_north_1,concentrationnorth_2,low_north_2,med_north_2,upr_north_2
2022/1/1,NA,2.784734454,3.492728912,4.27718134,NA,2.774526002,3.513076045,4.289884405
2022/1/2,NA,2.807678916,3.49261174,4.248837474,NA,2.802917146,3.510909031,4.258041358
2022/1/3,NA,2.831586039,3.491276449,4.221902747,NA,2.826396249,3.511065025,4.232264902
2022/1/4,NA,2.852902732,3.490013703,4.190441353,NA,2.85186796,3.507725936,4.204628034
2022/1/5,NA,2.870587892,3.4897739,4.164891273,NA,2.870328833,3.505484499,4.179189446
2022/1/6,NA,2.891132079,3.491099524,4.145973,NA,2.893796724,3.502477201,4.159088165
2022/1/7,NA,2.913781951,3.490875991,4.127234637,NA,2.914035306,3.502727746,4.137286022
2022/1/8,NA,2.930414004,3.489750026,4.102959852,NA,2.930428444,3.503775232,4.113231381
2022/1/9,NA,2.942499762,3.490158234,4.079050012,NA,2.943340256,3.504252388,4.0945425
2022/1/10,NA,2.952280187,3.489628189,4.062874002,NA,2.953871283,3.503912377,4.071517208
2022/1/11,NA,2.959316224,3.488084928,4.045906187,NA,2.964808963,3.50176644,4.053809053
2022/1/12,NA,2.970348313,3.48890749,4.031684381,NA,2.976243359,3.500345681,4.035352137
2022/1/13,NA,2.982026361,3.488930411,4.019715739,NA,2.985234897,3.500354031,4.012349101
2022/1/14,NA,2.990441003,3.488078557,4.005900453,NA,2.993058767,3.498764565,3.992678333
2022/1/15,NA,3.004509924,3.489678399,3.994916988,NA,3.005895206,3.496909011,3.978343171
2022/1/16,NA,3.019078883,3.489817148,3.986150012,NA,3.015727451,3.495565855,3.968102639
2022/1/17,NA,3.028386565,3.490802933,3.971280499,NA,3.023368634,3.494301992,3.956626725
2022/1/18,NA,3.039051065,3.490514261,3.95881293,NA,3.03090637,3.495027891,3.946893938
2022/1/19,NA,3.050859196,3.490668627,3.94753005,NA,3.039717368,3.495820793,3.934886447
2022/1/20,NA,3.057380491,3.490973636,3.940346886,NA,3.047661885,3.492951195,3.924819861
2022/1/21,NA,3.066591673,3.492467559,3.931786353,NA,3.054546598,3.489706072,3.919846087
2022/1/22,NA,3.073485743,3.492793061,3.924080415,NA,3.059199453,3.489661775,3.91084288
2022/1/23,NA,3.077750063,3.494487163,3.914324417,NA,3.064115953,3.488493714,3.904662955
2022/1/24,NA,3.082577725,3.497136851,3.907816434,NA,3.067695273,3.487189166,3.899788807
2022/1/25,NA,3.089667814,3.497753418,3.904004798,NA,3.072139997,3.484756936,3.898345134
2022/1/26,NA,3.096864956,3.499438155,3.899040974,NA,3.077789124,3.483667711,3.895294288
2022/1/27,NA,3.108811467,3.499444952,3.895674487,NA,3.083841032,3.483057975,3.889258009
2022/1/28,NA,3.116006332,3.500090288,3.893570188,NA,3.085417829,3.480994887,3.885005353
2022/1/29,NA,3.122778125,3.501873974,3.890405253,NA,3.087421729,3.479700733,3.883400513
2022/1/30,NA,3.130321265,3.50279093,3.886348052,NA,3.092167623,3.47733755,3.88085785
2022/1/31,NA,3.13433028,3.503100648,3.883363223,NA,3.09591626,3.473707481,3.88533669
2022/2/1,NA,3.138034028,3.503095835,3.878704532,NA,3.095508786,3.47217435,3.879403202
2022/2/2,NA,3.142543134,3.503439962,3.877102922,NA,3.097615553,3.471762003,3.877275221
2022/2/3,NA,3.148065447,3.503845998,3.877519683,NA,3.095084305,3.470984687,3.878329196
2022/2/4,NA,3.152006815,3.504029269,3.875163527,NA,3.089303558,3.46948246,3.879771234
2022/2/5,NA,3.152186852,3.504200027,3.873936389,NA,3.09255859,3.469054525,3.879296357
2022/2/6,NA,3.157223374,3.503804384,3.874164561,NA,3.0921269,3.468659783,3.88625015
2022/2/7,NA,3.161169368,3.503565304,3.873818115,NA,3.090011381,3.466914216,3.886843331
2022/2/8,NA,3.162275605,3.503685354,3.873134752,NA,3.087089935,3.467292605,3.889388761
2022/2/9,NA,3.165434275,3.504839611,3.87256947,NA,3.084927557,3.466418574,3.888271313
2022/2/10,NA,3.164626977,3.505108184,3.875930628,NA,3.083481517,3.465613329,3.886947938
2022/2/11,NA,3.166375951,3.504766714,3.876521855,NA,3.0838307,3.463827868,3.888907866
2022/2/12,NA,3.17013631,3.505404612,3.873716825,NA,3.08764903,3.462358495,3.890522639
2022/2/13,NA,3.168377695,3.504862528,3.874026692,NA,3.08476931,3.462918268,3.89012399
2022/2/14,NA,3.171782513,3.504940244,3.877362667,NA,3.088294205,3.462013404,3.88762244
2022/2/15,NA,3.17091225,3.505545364,3.875599053,NA,3.086632171,3.461209505,3.885924594
2022/2/16,NA,3.171078014,3.506156477,3.873951682,NA,3.089477735,3.461298279,3.883046153
2022/2/17,NA,3.169191596,3.506858045,3.872926581,NA,3.090872903,3.460525535,3.880989501
2022/2/18,NA,3.165289377,3.506475444,3.870437902,NA,3.0892432,3.460994929,3.879294899
2022/2/19,NA,3.163035081,3.50797168,3.868327892,NA,3.090359931,3.461365805,3.875731558
2022/2/20,NA,3.163378157,3.507387059,3.868836297,NA,3.096497231,3.462170533,3.875268846
2022/2/21,NA,3.158232547,3.507721555,3.867987551,NA,3.094867481,3.463098499,3.871428843
2022/2/22,NA,3.16036832,3.507064361,3.866527511,NA,3.095346542,3.462882366,3.868253773
2022/2/23,NA,3.154155616,3.508322623,3.868696378,NA,3.096796574,3.463067435,3.862709075
2022/2/24,NA,3.147914958,3.509300579,3.867719663,NA,3.095842205,3.46417194,3.860232673
2022/2/25,NA,3.147372007,3.509968079,3.867610643,NA,3.097384992,3.46472886,3.858738447
2022/2/26,NA,3.145810208,3.509738678,3.86848746,NA,3.099456767,3.465623486,3.855258026
2022/2/27,NA,3.142275506,3.510024683,3.872783711,NA,3.098816884,3.465497594,3.856047884
2022/2/28,NA,3.141989217,3.511418285,3.87299291,NA,3.097858617,3.466448681,3.85855402
2022/3/1,NA,3.1335534,3.512665484,3.872862346,NA,3.098913616,3.466916568,3.853435914
2022/3/2,NA,3.128926287,3.512625714,3.874632167,NA,3.101181969,3.46754339,3.855075258
2022/3/3,NA,3.128281271,3.513601392,3.874812473,NA,3.103248916,3.467885613,3.855066605
2022/3/4,NA,3.125925737,3.513891157,3.873047328,NA,3.106624326,3.468860451,3.85770813
2022/3/5,NA,3.12244895,3.513459646,3.87515072,NA,3.108478521,3.469340184,3.860352821
2022/3/6,NA,3.127878484,3.513805376,3.878865427,NA,3.107299702,3.471238798,3.858707836
2022/3/7,NA,3.125494083,3.514815777,3.878328261,NA,3.108712243,3.472357343,3.857847099
2022/3/8,NA,3.124420462,3.516796349,3.876914039,NA,3.111565696,3.474482519,3.854029868
2022/3/9,NA,3.12571293,3.517507729,3.878240861,NA,3.110173915,3.476023417,3.855608084
2022/3/10,NA,3.125907079,3.518203299,3.879589886,NA,3.112966887,3.477494286,3.855988295
2022/3/11,NA,3.124763142,3.519921069,3.879295811,NA,3.11137376,3.478524113,3.855753405
2022/3/12,NA,3.127533296,3.520973029,3.878218489,NA,3.110162546,3.480360522,3.858440989
2022/3/13,NA,3.127190505,3.522019384,3.876324081,NA,3.110100533,3.481998761,3.858054824
2022/3/14,NA,3.12376484,3.522983989,3.877359297,NA,3.112853057,3.483481797,3.860497284
2022/3/15,NA,3.120677817,3.524391362,3.880137733,NA,3.115926528,3.484831892,3.8627397
2022/3/16,NA,3.12028955,3.5245244,3.880069429,NA,3.118721377,3.487014264,3.865623564
2022/3/17,NA,3.118433884,3.526088062,3.882037316,NA,3.121542681,3.489560446,3.867030578
2022/3/18,NA,3.116239691,3.527318655,3.881761732,NA,3.123202993,3.492147098,3.868601777
2022/3/19,NA,3.116790421,3.528873278,3.884960986,NA,3.121663721,3.494021196,3.870937639
2022/3/20,NA,3.116168567,3.531088377,3.884807925,NA,3.12565758,3.497384123,3.87241629
2022/3/21,NA,3.11683307,3.532897062,3.88953744,NA,3.128263389,3.500247577,3.871342315
2022/3/22,NA,3.115980639,3.536029763,3.889702164,NA,3.130204735,3.504648014,3.871886366
2022/3/23,NA,3.117152358,3.536556614,3.894172399,NA,3.135884316,3.507689294,3.870820641
2022/3/24,NA,3.116462634,3.538556665,3.89435744,NA,3.141133676,3.51079201,3.87643152
2022/3/25,NA,3.116758341,3.54051294,3.891011577,NA,3.145531791,3.514161854,3.882434999
2022/3/26,NA,3.12168856,3.541473416,3.89119292,NA,3.148871395,3.51744576,3.882981368
2022/3/27,NA,3.120926238,3.542031453,3.889746822,NA,3.150751304,3.519786017,3.885785035
2022/3/28,NA,3.121885383,3.544215713,3.888585056,NA,3.156978873,3.524445912,3.890654001
2022/3/29,NA,3.121411863,3.545181445,3.88797883,NA,3.160335141,3.528656035,3.890695041
2022/3/30,NA,3.1188137,3.545811856,3.884607289,NA,3.163573994,3.530769318,3.895627054
2022/3/31,NA,3.117630826,3.547781731,3.883633207,NA,3.163762503,3.532404585,3.900803421
2022/4/1,NA,3.117337828,3.548777439,3.884849873,NA,3.167446315,3.537082984,3.904081504
2022/4/2,NA,3.12089274,3.550101255,3.881551428,NA,3.170695625,3.540557568,3.908118541
2022/4/3,NA,3.125668172,3.551903656,3.879002156,NA,3.176029991,3.543690497,3.908022897
2022/4/4,NA,3.128434087,3.551923254,3.87828421,NA,3.177910426,3.546988169,3.909913059
2022/4/5,NA,3.129660897,3.553937838,3.878058142,NA,3.179543816,3.549804137,3.912488366
2022/4/6,NA,3.132507793,3.556192652,3.879585966,NA,3.181188598,3.55362745,3.913343005
2022/4/7,NA,3.136029853,3.556250745,3.881276262,NA,3.182324961,3.557999282,3.919812854
2022/4/8,NA,3.142015861,3.557026027,3.881930172,NA,3.184784255,3.561522453,3.921624711
2022/4/9,NA,3.144697424,3.557900551,3.885925755,NA,3.189346599,3.566255664,3.926715607
2022/4/10,NA,3.151049038,3.559240688,3.888554077,NA,3.191986415,3.569384759,3.92876042
2022/4/11,NA,3.15466261,3.559684843,3.889466231,NA,3.199107314,3.572755753,3.932749716
2022/4/12,NA,3.15619409,3.55985221,3.892832756,NA,3.201823343,3.573654566,3.934816767
2022/4/13,NA,3.157753928,3.560507379,3.894138553,NA,3.204138132,3.578521097,3.935751976
2022/4/14,NA,3.162428592,3.55978348,3.894040903,NA,3.209156935,3.582534152,3.936688902
2022/4/15,NA,3.168805828,3.559547917,3.89234626,NA,3.212607028,3.587855202,3.939640274
2022/4/16,NA,3.174606803,3.559859739,3.890217493,NA,3.21829549,3.591889054,3.940767865
2022/4/17,NA,3.184262909,3.559554432,3.889246352,NA,3.22559243,3.594490879,3.94375799
2022/4/18,NA,3.189537308,3.558134456,3.888606433,NA,3.232490843,3.598344487,3.944587792
2022/4/19,NA,3.192488105,3.559276481,3.888013155,NA,3.238417171,3.600927176,3.945948311
2022/4/20,NA,3.195826362,3.559602656,3.886572012,NA,3.245428689,3.606207069,3.947743616
2022/4/21,NA,3.199461039,3.558653272,3.885335752,NA,3.256413756,3.610183485,3.949759714
2022/4/22,NA,3.206157694,3.557981645,3.883070549,NA,3.261011583,3.612204208,3.949450519
2022/4/23,NA,3.213504754,3.558642001,3.883099664,NA,3.268921337,3.616589465,3.95132277
2022/4/24,NA,3.220682931,3.558224526,3.883041927,NA,3.277776386,3.619356732,3.949233101
2022/4/25,NA,3.226774405,3.557067626,3.879406273,NA,3.281414094,3.622564935,3.948406085
2022/4/26,NA,3.230521527,3.556545179,3.875540159,NA,3.290517285,3.62571413,3.947383777
2022/4/27,NA,3.234947848,3.556241664,3.871994791,NA,3.301313699,3.629590079,3.950504665
2022/4/28,NA,3.236724834,3.554808152,3.866728037,NA,3.309225655,3.633086794,3.954146869
2022/4/29,NA,3.242565894,3.554377124,3.862903168,NA,3.314175554,3.635799979,3.955303633
2022/4/30,NA,3.243361629,3.554940455,3.859293523,NA,3.322184296,3.637675955,3.951406328
2022/5/1,NA,3.245266717,3.552900872,3.858333652,NA,3.329669972,3.63911439,3.94892469
2022/5/2,NA,3.247042725,3.552201812,3.855940017,NA,3.338105839,3.641763616,3.946123331
2022/5/3,NA,3.247943727,3.551484484,3.853327422,NA,3.346953809,3.643968385,3.945680859
2022/5/4,NA,3.251117896,3.549865462,3.849185116,NA,3.350216489,3.645914021,3.944835595
2022/5/5,NA,3.254338139,3.549328906,3.843552829,NA,3.35274627,3.649182514,3.94383799
2022/5/6,NA,3.258604803,3.547895039,3.840146284,NA,3.358785938,3.650217884,3.937145714
2022/5/7,NA,3.262627494,3.545337192,3.831335447,NA,3.361145393,3.652665595,3.929865918
2022/5/8,NA,3.264982263,3.543465109,3.824356824,NA,3.362861126,3.653757596,3.926377441
2022/5/9,NA,3.268317807,3.540870773,3.816694487,NA,3.366225313,3.653936765,3.922129498
2022/5/10,NA,3.26845546,3.53886517,3.808694916,NA,3.370203976,3.654256824,3.917936553
2022/5/11,NA,3.267168365,3.536760427,3.803065513,NA,3.37271076,3.654004572,3.912151009
2022/5/12,NA,3.269485678,3.53425592,3.797909091,NA,3.372894615,3.654204601,3.906051127
2022/5/13,NA,3.269428568,3.530936242,3.790065295,NA,3.375725318,3.653877365,3.898891379
2022/5/14,NA,3.271652301,3.527821603,3.783860399,NA,3.376050609,3.652753224,3.891014596
2022/5/15,NA,3.267829791,3.523364315,3.775177463,NA,3.375235936,3.651340449,3.884331472
2022/5/16,5776.320895,3.263382063,3.519382491,3.765839274,500,3.374041722,3.649484704,3.879243431
2022/5/17,500,3.260572948,3.513861882,3.756618138,9889.418549,3.373630735,3.646129353,3.873358891
2022/5/18,500,3.256732685,3.508781769,3.74879685,500,3.374333245,3.644344133,3.867485348
2022/5/19,NA,3.251636299,3.504757092,3.741010218,NA,3.372856803,3.641816021,3.859913292
2022/5/20,NA,3.247793546,3.500809366,3.733423822,NA,3.37024274,3.637457627,3.852439803
2022/5/21,NA,3.242292027,3.496037534,3.727183792,NA,3.362179736,3.632573916,3.842893279
2022/5/22,NA,3.239757289,3.491898734,3.719046901,NA,3.359423064,3.627016737,3.835756338
2022/5/23,500,3.232219691,3.486879668,3.711618442,5160.8576,3.353941954,3.621998107,3.828636053
2022/5/24,500,3.226250301,3.482426077,3.7042531,500,3.346919445,3.614914927,3.821242222
2022/5/25,500,3.223803807,3.477169604,3.697727831,500,3.343585131,3.608547848,3.817854981
2022/5/26,NA,3.220428106,3.472421952,3.691032472,NA,3.334695018,3.600097532,3.809048102
2022/5/27,NA,3.220434229,3.467022378,3.685825874,NA,3.329786868,3.593289482,3.803239573
2022/5/28,NA,3.218864855,3.462911829,3.679445875,NA,3.321171353,3.585050184,3.796257259
2022/5/29,NA,3.214854785,3.458197547,3.675769057,NA,3.315654755,3.577005009,3.79168111
2022/5/30,NA,3.210959233,3.454748258,3.673134798,NA,3.307598445,3.570053586,3.786118129
2022/5/31,500,3.208936533,3.451964641,3.669938829,500,3.29710527,3.562843677,3.783359646
2022/6/1,500,3.206745163,3.449301654,3.664718789,500,3.289136254,3.555559509,3.776941029
2022/6/2,500,3.207431718,3.445902067,3.660302833,500,3.28071722,3.548390993,3.770711396
2022/6/3,NA,3.203605007,3.444167567,3.65860974,NA,3.269740555,3.542115487,3.762782684
2022/6/4,NA,3.201838065,3.442265969,3.655577053,NA,3.262642873,3.535155639,3.760115462
2022/6/5,NA,3.203362655,3.440771364,3.653268909,NA,3.253451672,3.528650017,3.752976697
2022/6/6,500,3.202743036,3.439563292,3.654106999,500,3.242820619,3.522894046,3.747995901
2022/6/7,500,3.201534759,3.438440178,3.653794344,500,3.238031834,3.516827516,3.74037253
2022/6/8,500,3.201185153,3.438350067,3.653489029,500,3.231484694,3.510266255,3.734493707
2022/6/9,NA,3.203161059,3.438760452,3.655190828,NA,3.223216348,3.505367653,3.729413736
2022/6/10,NA,3.206164518,3.439270709,3.654681413,NA,3.215102875,3.501000106,3.726483836
2022/6/11,NA,3.206635733,3.439688422,3.653555622,NA,3.208111079,3.496311591,3.724807724
2022/6/12,NA,3.208780775,3.440201163,3.653004181,NA,3.206326506,3.491599342,3.722501822
2022/6/13,500,3.208031334,3.441295587,3.652933605,500,3.202916066,3.486947128,3.717907415
2022/6/14,500,3.210485769,3.443096411,3.654937808,500,3.199826255,3.482734728,3.715603793
2022/6/15,500,3.211313675,3.445425206,3.656564818,500,3.198008392,3.480159692,3.712709724
2022/6/16,NA,3.214202421,3.446778875,3.660107157,NA,3.194827757,3.478051644,3.710804117
2022/6/17,NA,3.218100013,3.450045348,3.662945331,NA,3.192751955,3.474701995,3.70816725
2022/6/18,NA,3.220386198,3.452933648,3.667975451,NA,3.191233002,3.472031731,3.704450752
2022/6/19,NA,3.222115513,3.456220737,3.672300361,NA,3.188334895,3.469921015,3.705318373
2022/6/20,500,3.224880984,3.459873948,3.676837608,500,3.185274958,3.467047556,3.704750609
2022/6/21,500,3.22855897,3.462733555,3.681635034,500,3.183263034,3.465290425,3.701679351
2022/6/22,500,3.23278625,3.466401963,3.682716819,500,3.181508779,3.463426738,3.703055345
2022/6/23,NA,3.232578379,3.470724542,3.688787507,NA,3.183410577,3.46301063,3.701722149
2022/6/24,NA,3.236962982,3.473456743,3.692894099,NA,3.180637647,3.462773666,3.700982094
2022/6/25,NA,3.241334341,3.477386469,3.698508794,NA,3.178403105,3.461796863,3.70124733
2022/6/26,NA,3.243854882,3.481520459,3.701785685,NA,3.174019697,3.461214381,3.701175388
2022/6/27,3426.174769,3.248090875,3.484910086,3.706662395,500,3.169597702,3.460921983,3.70090028
2022/6/28,500,3.252499234,3.489472282,3.708651092,500,3.169126975,3.461272024,3.700077677
2022/6/29,500,3.253969099,3.492501423,3.713467511,500,3.170072916,3.461111296,3.700321612
2022/6/30,NA,3.257487012,3.495544663,3.717306228,NA,3.17108111,3.461077456,3.701238722
2022/7/1,NA,3.26132196,3.499675663,3.720565711,NA,3.169237698,3.461233603,3.703111811
2022/7/2,NA,3.265597177,3.502799186,3.723618499,NA,3.166999387,3.461271166,3.70262806
2022/7/3,NA,3.269060487,3.50561505,3.725043451,NA,3.167448956,3.460436118,3.704300379
2022/7/4,NA,3.27397337,3.508749835,3.727929649,NA,3.167769415,3.459566031,3.705803809
2022/7/5,500,3.280194451,3.510782413,3.730449295,500,3.167084671,3.458233139,3.705139022
2022/7/6,500,3.286211096,3.514777275,3.7327586,22743.79234,3.167660546,3.456297679,3.704099228
2022/7/7,500,3.288348499,3.51854397,3.731938628,500,3.166612209,3.452841062,3.703991429
2022/7/8,NA,3.292028673,3.521173326,3.73277725,NA,3.1638603,3.449423348,3.70471535
2022/7/9,NA,3.296279001,3.525299814,3.734081602,NA,3.163576865,3.44652674,3.703869817
2022/7/10,NA,3.299492853,3.528743046,3.733432346,NA,3.162851649,3.444120353,3.702283524
2022/7/11,500,3.300813124,3.532092141,3.732927326,500,3.160561421,3.440517465,3.696723197
2022/7/12,3182.176015,3.303581969,3.535653409,3.735388885,500,3.156690394,3.438043211,3.692149612
2022/7/13,500,3.30910589,3.538009584,3.73697733,500,3.151486365,3.435073137,3.69103857
2022/7/14,NA,3.30875324,3.539936232,3.738199814,NA,3.148548182,3.431169315,3.688741125
2022/7/15,NA,3.309650787,3.542754163,3.740017788,NA,3.146942973,3.427379603,3.689182818
2022/7/16,NA,3.314929327,3.54500525,3.745538356,NA,3.141985884,3.423484192,3.68738185
2022/7/17,NA,3.316318909,3.549146243,3.745995694,NA,3.138723799,3.420622339,3.683785799
2022/7/18,500,3.320283121,3.552364501,3.747273927,500,3.133052882,3.41788215,3.681260272
2022/7/19,500,3.325496354,3.555539864,3.750041741,500,3.132597303,3.4145267,3.677967411
2022/7/20,500,3.327695326,3.558861862,3.752701298,500,3.128341265,3.411614443,3.674286941
2022/7/21,NA,3.332653491,3.56247947,3.756528801,NA,3.126815671,3.407471864,3.675226008
2022/7/22,NA,3.334238205,3.566658829,3.760913618,NA,3.124767949,3.405177729,3.674528852
2022/7/23,NA,3.333781831,3.570217878,3.765072592,NA,3.122860114,3.4019346,3.673839397
2022/7/24,NA,3.338226643,3.573551561,3.769518609,NA,3.120399259,3.399024076,3.673677197
2022/7/25,3961.944088,3.341629184,3.577026008,3.77418806,500,3.118838938,3.397495271,3.674542
2022/7/26,NA,3.34593397,3.581100102,3.779448242,500,3.119264454,3.395323333,3.678251749
2022/7/27,500,3.353749989,3.585571061,3.781845526,500,3.11836023,3.394260233,3.6724677
2022/7/28,NA,3.356381687,3.589679086,3.787242439,NA,3.119082712,3.392586902,3.672064529
2022/7/29,NA,3.3625112,3.593078567,3.789925938,NA,3.118427706,3.392504045,3.674344939
2022/7/30,NA,3.366436746,3.597104396,3.79270124,NA,3.120156213,3.392264169,3.672664332
2022/7/31,NA,3.374309557,3.601788549,3.794939115,NA,3.121076878,3.392174057,3.671093191
2022/8/1,500,3.381914311,3.606145898,3.798202896,500,3.124716519,3.393346103,3.671933492
2022/8/2,500,3.386319309,3.610789166,3.804100653,500,3.12713681,3.394144311,3.672891821
2022/8/3,500,3.391362116,3.615860434,3.810123677,NA,3.132606556,3.39504997,3.674063122
2022/8/4,NA,3.396601843,3.620974683,3.81650745,NA,3.136060273,3.397021568,3.673434759
2022/8/5,NA,3.407172989,3.625547205,3.822054769,NA,3.138596568,3.399103266,3.6764286
2022/8/6,NA,3.416394587,3.630858779,3.828751355,NA,3.142281354,3.400255591,3.678687795
2022/8/7,NA,3.422574904,3.63765924,3.836428766,NA,3.149299192,3.403186319,3.683333716
2022/8/8,500,3.429693523,3.6446046,3.845093708,500,3.153045755,3.406650541,3.687666043
2022/8/9,500,3.437698839,3.650589973,3.85176786,500,3.158904243,3.409278806,3.688129221
2022/8/10,500,3.444305147,3.65670149,3.855928571,500,3.164443889,3.413963593,3.688862062
2022/8/11,NA,3.450299014,3.663350933,3.859360297,NA,3.172074367,3.418245469,3.690637122
2022/8/12,NA,3.458424793,3.670634733,3.866548561,NA,3.178124153,3.423342133,3.692809158
2022/8/13,NA,3.463260595,3.676576276,3.87123381,NA,3.185907055,3.428647587,3.695102973
2022/8/14,NA,3.473598351,3.682801912,3.879976155,NA,3.194397477,3.433689298,3.693920218
2022/8/15,500,3.480747639,3.689655032,3.886759531,500,3.202195742,3.439991902,3.699629895
2022/8/16,500,3.485686061,3.695541383,3.894993486,500,3.212179483,3.447706777,3.7039851
2022/8/17,2788.627557,3.490444349,3.701298487,3.899222515,500,3.222326575,3.455163348,3.708157258
2022/8/18,NA,3.498770048,3.707877016,3.904822303,NA,3.231914724,3.462622388,3.713457787
2022/8/19,NA,3.504526512,3.713606933,3.912110526,NA,3.242378678,3.470383731,3.719597851
2022/8/20,NA,3.510939787,3.718455658,3.918490888,NA,3.252554239,3.479197026,3.72682537
2022/8/21,NA,3.515967032,3.722436312,3.923966419,NA,3.263286177,3.488516634,3.732296694
2022/8/22,67063.10368,3.520854699,3.725562497,3.929753625,500,3.272517652,3.497140315,3.73708369
2022/8/23,500,3.520671139,3.726928839,3.930290205,500,3.282817499,3.505735648,3.743766081
2022/8/24,109523.6398,3.52178381,3.728804345,3.928284969,500,3.29392654,3.514620753,3.749850359
2022/8/25,NA,3.521758405,3.729930208,3.927355614,NA,3.30473346,3.52472861,3.751656251
2022/8/26,NA,3.523352704,3.729916726,3.927165887,NA,3.316863789,3.533718814,3.755789176
2022/8/27,NA,3.524413798,3.728775351,3.926102542,NA,3.325713737,3.543252306,3.763971576
2022/8/28,NA,3.524803999,3.727625958,3.924733842,NA,3.338838716,3.554063171,3.772105285
2022/8/29,3739.94575,3.525103606,3.725817194,3.919656318,500,3.349811325,3.563902435,3.777856501
2022/8/30,500,3.52546198,3.723612166,3.916421661,4839.012736,3.361378478,3.574000428,3.783759702
2022/8/31,500,3.523596884,3.722188552,3.912118499,5633.14834,3.372236582,3.582976053,3.790440234
2022/9/1,NA,3.521482926,3.721013477,3.908593303,NA,3.384917284,3.59186993,3.796811386
2022/9/2,NA,3.51952144,3.718741071,3.904584185,NA,3.399802238,3.601427125,3.803707784
2022/9/3,NA,3.518585557,3.716940824,3.899070188,NA,3.413263048,3.610918372,3.812117876
2022/9/4,NA,3.518947277,3.715519633,3.895555039,NA,3.42648443,3.620666258,3.821002577
2022/9/5,NA,3.519085665,3.714788904,3.891139533,NA,3.437092773,3.630839752,3.829130589
2022/9/6,500,3.517276493,3.713716635,3.886591683,500,3.448967855,3.641087977,3.837159896
2022/9/7,500,3.51751907,3.714270976,3.883169327,500,3.463019809,3.651182862,3.847454008
2022/9/8,NA,3.517479514,3.715197917,3.883085461,NA,3.474229604,3.662432531,3.858355028
2022/9/9,NA,3.516392338,3.715899417,3.882939024,NA,3.486781369,3.674627751,3.869384128
2022/9/10,NA,3.520235449,3.717813106,3.885052594,NA,3.500494805,3.687228944,3.883433489
2022/9/11,NA,3.521505574,3.72055963,3.886060357,NA,3.515805635,3.700901596,3.896644634
2022/9/12,500,3.523367997,3.724201632,3.889604281,500,3.532715391,3.715040189,3.910034647
2022/9/13,500,3.527876852,3.729226432,3.894276256,500,3.547955752,3.729694127,3.925524487
2022/9/14,500,3.533013735,3.733393535,3.898677101,500,3.563408892,3.745806845,3.940359987
2022/9/15,NA,3.541422341,3.73924177,3.90525225,NA,3.579114078,3.763226288,3.957096165
2022/9/16,NA,3.54964918,3.745821136,3.911505385,NA,3.597986059,3.779918805,3.975547358
2022/9/17,NA,3.558344541,3.752736072,3.918389762,NA,3.613747919,3.798583483,3.992508
2022/9/18,NA,3.568803843,3.761028266,3.926392188,NA,3.633090876,3.81825297,4.010412783
2022/9/19,500,3.579830925,3.771013684,3.936260323,500,3.654117258,3.839178251,4.027865207
2022/9/20,500,3.593626814,3.780368309,3.947048106,500,3.675755144,3.860053349,4.046263913
2022/9/21,12655.31265,3.606996606,3.790160466,3.957301635,9280.658904,3.695849505,3.882200553,4.0671768
2022/9/22,NA,3.621171757,3.802024711,3.967001995,NA,3.717248156,3.905896688,4.089562
2022/9/23,NA,3.634046565,3.814115464,3.977598715,NA,3.740150728,3.928813429,4.112194011
2022/9/24,NA,3.65161579,3.826862792,3.992932538,NA,3.765261966,3.953047856,4.133787771
2022/9/25,NA,3.66879396,3.839454391,4.006674688,NA,3.788680313,3.977606958,4.157660137
2022/9/26,4226.164133,3.686885738,3.852928196,4.019781823,500,3.811806302,4.003114502,4.182498211
2022/9/27,500,3.703739334,3.86701323,4.035440342,41819.80584,3.836920609,4.028355132,4.208590731
2022/9/28,2034.014628,3.71822559,3.881731569,4.051288686,500,3.86470727,4.054203754,4.233900357
2022/9/29,NA,3.73514812,3.897444771,4.067915925,NA,3.888783062,4.080516553,4.259319735
2022/9/30,NA,3.753849059,3.914073721,4.084893077,NA,3.915003743,4.105757661,4.28549779
2022/10/1,NA,3.77246248,3.931716066,4.104553342,NA,3.941466179,4.132468746,4.311293315
2022/10/2,NA,3.790412683,3.949463135,4.122835935,NA,3.967484326,4.157214643,4.337663965
2022/10/3,3704.680337,3.810126438,3.96750762,4.141007434,12044.01371,3.995054549,4.182660262,4.364256683
2022/10/4,500,3.830161437,3.985487947,4.159276887,57244.59981,4.019275555,4.208058355,4.390247263
2022/10/5,22987.62929,3.851858749,4.004084014,4.176379553,196342.5026,4.04095428,4.232065351,4.414805227
2022/10/6,NA,3.869292245,4.023263255,4.195011629,NA,4.065926738,4.256003696,4.440542004
2022/10/7,NA,3.888437161,4.042147541,4.217405393,NA,4.086303329,4.278991515,4.463634682
2022/10/8,NA,3.906534113,4.06170915,4.23592224,NA,4.107996092,4.301863486,4.48708937
2022/10/9,NA,3.924260651,4.080864661,4.254520333,NA,4.13057396,4.323962051,4.510534327
2022/10/10,12947.18671,3.9390965,4.099529343,4.272964351,3891.956445,4.153287253,4.345650098,4.533057062
2022/10/11,39755.59736,3.954562239,4.117686742,4.292293901,99137.05248,4.170189284,4.367122332,4.555092552
