date,concentration_eastern,low_eastern,med_eastern,upr_eastern,concentration_north,low_north,med_north,upr_north,concentration_south,low_south,med_south,upr_south
2023/5/11,500,3.134031333,3.39142696,3.586410804,500,3.063561063,3.333145311,3.638965616,500,3.00223581,3.303052703,3.523061152
2023/5/12,NA,3.137662502,3.394414889,3.590405409,NA,3.062363772,3.330975278,3.638868623,NA,2.997008116,3.301699559,3.523113169
2023/5/13,NA,3.142889336,3.396705034,3.593640619,NA,3.0605688,3.33093068,3.641499277,NA,2.992541423,3.299237747,3.522353252
2023/5/14,NA,3.149649302,3.398381674,3.596925345,NA,3.058359642,3.330396441,3.643251648,NA,2.988428129,3.297269886,3.520308491
2023/5/15,NA,3.153820118,3.400917826,3.601432413,NA,3.057663595,3.329391239,3.647764511,NA,2.981485195,3.29496186,3.519263605
2023/5/16,500,3.156463918,3.404275367,3.603540517,500,3.055838087,3.32889706,3.654659352,500,2.980135022,3.294554001,3.52000815
2023/5/17,NA,3.159673341,3.407326158,3.605116546,NA,3.054536909,3.328630958,3.658989495,NA,2.975011486,3.294701292,3.520473359
2023/5/18,500,3.163542215,3.410496834,3.609845447,NA,3.05541361,3.328893184,3.661691684,500,2.971289976,3.293673671,3.522788316
2023/5/19,NA,3.167659583,3.415280627,3.613359801,NA,3.05178204,3.329930311,3.658156953,NA,2.969917935,3.293361914,3.522038287
2023/5/20,NA,3.173706562,3.41857538,3.615794149,NA,3.051549578,3.330141607,3.654687936,NA,2.969322538,3.292501606,3.522890052
2023/5/21,500,3.17805143,3.422331243,3.618474468,500,3.050397333,3.330583676,3.658804221,500,2.967235706,3.292314396,3.526149313
2023/5/22,NA,3.178289618,3.426316159,3.622966663,NA,3.051197454,3.330009574,3.659893528,NA,2.969516338,3.292512164,3.528421775
2023/5/23,4056.830918,3.176686375,3.429437895,3.628371066,500,3.051432501,3.3300859,3.663821366,500,2.967637611,3.292592853,3.532968391
2023/5/24,NA,3.176427216,3.432449782,3.634252024,NA,3.051594953,3.330341451,3.666517942,NA,2.96710432,3.294012836,3.536273542
2023/5/25,500,3.179256193,3.435026942,3.639619058,500,3.049102223,3.330361245,3.670622229,500,2.965553649,3.294005622,3.539322672
2023/5/26,NA,3.180073891,3.438655721,3.644524522,NA,3.050172358,3.332285803,3.672397679,NA,2.966820068,3.295776311,3.543360461
2023/5/27,NA,3.178110764,3.441567199,3.650565063,NA,3.049176626,3.334381208,3.675441949,NA,2.967473998,3.296541848,3.550502701
2023/5/28,NA,3.176793571,3.443077649,3.656239159,500,3.047106134,3.335128789,3.681693647,500,2.969760066,3.297033591,3.555503799
2023/5/29,500,3.178647114,3.444719453,3.663287408,NA,3.046317754,3.337267437,3.685171622,NA,2.970075195,3.296922891,3.561146021
2023/5/30,NA,3.180308018,3.44703507,3.666448567,500,3.04628679,3.33968249,3.68832596,500,2.969519494,3.298155433,3.566106048
2023/5/31,500,3.179923179,3.448651849,3.676444298,NA,3.046904021,3.341244548,3.694731922,NA,2.970664343,3.299792485,3.573156043
2023/6/1,500,3.17727784,3.450039717,3.682605006,500,3.045120317,3.344109899,3.698612485,500,2.970932906,3.303111701,3.579436635
2023/6/2,NA,3.173505074,3.451571441,3.689072226,NA,3.042455872,3.346489102,3.701172739,NA,2.974730063,3.304232948,3.585639638
2023/6/3,NA,3.172187178,3.453081861,3.698047399,NA,3.039544656,3.349141629,3.706533671,NA,2.973373922,3.305774764,3.589344036
2023/6/4,500,3.169925228,3.454683972,3.70551515,500,3.037134882,3.351553788,3.709027356,7941.317712,2.975889508,3.30820588,3.596192974
2023/6/5,NA,3.168797272,3.456695721,3.713432229,NA,3.036082499,3.355601759,3.709914459,NA,2.977679341,3.31158903,3.600705596
2023/6/6,500,3.167215787,3.457236699,3.722301896,500,3.03405715,3.358528965,3.717018362,2569.295715,2.978791459,3.314077261,3.604142023
2023/6/7,NA,3.165122214,3.45828555,3.72890664,NA,3.030427902,3.361762784,3.720024119,NA,2.980390093,3.315730068,3.612023369
2023/6/8,NA,3.162150267,3.460446342,3.73425136,NA,3.028838571,3.363541816,3.72428494,NA,2.981994623,3.319341017,3.617438804
2023/6/9,500,3.162001594,3.460516256,3.741620477,500,3.030509151,3.366607864,3.729952774,500,2.985205929,3.322661887,3.625893167
2023/6/10,NA,3.163952527,3.462423093,3.74859586,NA,3.02925568,3.370151249,3.736049082,NA,2.991664515,3.326190884,3.63421383
2023/6/11,NA,3.163741431,3.463230725,3.756065038,500,3.029256593,3.373448214,3.739895042,500,2.993790036,3.329923675,3.640461
2023/6/12,500,3.16328657,3.465190416,3.760396435,NA,3.030292597,3.376081659,3.745838897,NA,2.997052602,3.332805825,3.643927595
2023/6/13,500,3.164158561,3.465264021,3.763574944,500,3.032344987,3.378513871,3.750133445,500,2.998411278,3.335807841,3.651054219
2023/6/14,NA,3.164149134,3.46560516,3.768380609,NA,3.033654045,3.382261519,3.756169488,NA,3.001428656,3.338109121,3.655701122
2023/6/15,500,3.16342011,3.466474554,3.775789938,500,3.035483268,3.385800566,3.762726542,500,2.998405333,3.342938293,3.663461521
2023/6/16,NA,3.165441632,3.469023272,3.781373355,NA,3.032739383,3.389585427,3.769939237,NA,3.002468339,3.347724794,3.670711331
2023/6/17,NA,3.16679218,3.471915312,3.787199617,NA,3.034023289,3.391779241,3.774595881,NA,3.002898679,3.35124471,3.674063743
2023/6/18,NA,3.167016352,3.472733252,3.793692302,500,3.032234861,3.395367937,3.780624989,500,3.003237783,3.355119092,3.680284632
2023/6/19,500,3.163944354,3.47392037,3.799870693,NA,3.031617702,3.399146994,3.784104061,NA,3.006823817,3.358068324,3.683780314
2023/6/20,500,3.164266969,3.474490567,3.804117047,500,3.032612897,3.402828873,3.790155646,2745.547256,3.008170231,3.361552092,3.687555084
2023/6/21,NA,3.169131702,3.475227519,3.810634236,NA,3.031611255,3.40795589,3.796994083,NA,3.009207254,3.36461525,3.692425885
2023/6/22,NA,3.170087743,3.475444257,3.817724193,NA,3.030333193,3.412095472,3.803633966,NA,3.008678725,3.36956449,3.701449046
2023/6/23,NA,3.170012666,3.475412524,3.823811036,NA,3.028197005,3.41594315,3.807700347,NA,3.010349451,3.373672902,3.707633926
2023/6/24,NA,3.173501185,3.476714188,3.829983759,NA,3.029517516,3.420028185,3.809387349,NA,3.010028449,3.376419697,3.71418906
2023/6/25,NA,3.171691337,3.47833483,3.832293621,NA,3.029722143,3.423154274,3.81613683,NA,3.012691697,3.380575792,3.721300819
2023/6/26,NA,3.171213861,3.480498999,3.834417503,NA,3.033099504,3.426655274,3.821528108,NA,3.012743176,3.386784416,3.725050654
2023/6/27,NA,3.1727998,3.481752028,3.838722353,NA,3.029685156,3.430095112,3.827753005,NA,3.011349715,3.39212452,3.735439942
2023/6/28,NA,3.174618748,3.483396247,3.84443096,NA,3.031256167,3.433878614,3.831605724,NA,3.015378929,3.396766777,3.740674208
2023/6/29,500,3.175689969,3.485257593,3.849932477,500,3.02908313,3.438217484,3.833250352,500,3.015188285,3.401101363,3.751885259
2023/6/30,NA,3.17389999,3.487263374,3.856577992,NA,3.030029269,3.441476252,3.840617411,NA,3.013600843,3.405619698,3.76233486
2023/7/1,NA,3.171097598,3.488830485,3.862532963,NA,3.026237934,3.4453535,3.844895525,NA,3.013788002,3.410891289,3.77012658
2023/7/2,NA,3.169953915,3.49110019,3.868331933,NA,3.022427985,3.448967654,3.850877419,NA,3.012091128,3.414545616,3.775161537
2023/7/3,NA,3.16664349,3.492641236,3.876658674,NA,3.020194151,3.452010791,3.859583997,NA,3.012188193,3.41859499,3.78205364
2023/7/4,500,3.163097762,3.493618497,3.881175317,500,3.019088347,3.456629051,3.864165442,4975.827285,3.015664003,3.423383849,3.79120619
2023/7/5,NA,3.163685153,3.495104455,3.889815124,NA,3.01573795,3.461390216,3.86782431,NA,3.014030723,3.429034076,3.801420735
2023/7/6,500,3.16035669,3.495841423,3.894867341,500,3.016308192,3.465234542,3.873021336,500,3.010766713,3.432979666,3.809383622
2023/7/7,NA,3.159042848,3.495981845,3.901354585,NA,3.008700931,3.468796262,3.87893887,NA,3.007559747,3.437782207,3.814875785
2023/7/8,NA,3.151703405,3.495686256,3.906937046,NA,3.003834155,3.472844232,3.888489347,NA,3.003329345,3.444055308,3.824446434
2023/7/9,NA,3.145701119,3.495367711,3.910428885,NA,2.999983759,3.475263855,3.892151668,NA,3.002107867,3.447882218,3.837453481
2023/7/10,NA,3.138181179,3.498486637,3.915397588,NA,2.99338929,3.478122507,3.900536878,NA,2.997995953,3.451706434,3.849863515
2023/7/11,NA,3.129449214,3.500332689,3.920104178,NA,2.989892661,3.48083006,3.906971886,NA,2.989075545,3.457595921,3.860719522
2023/7/12,NA,3.122673241,3.502710078,3.927688149,NA,2.981146929,3.483682844,3.912554049,NA,2.984607879,3.46207737,3.875423401
2023/7/13,5173.199955,3.114995613,3.504850582,3.935934255,500,2.973314352,3.4874857,3.925682492,4179.9072,2.981675016,3.465818384,3.890953688
2023/7/14,NA,3.105414344,3.506220422,3.943026057,NA,2.967159475,3.491635362,3.938098851,NA,2.97311623,3.471235851,3.906055373
2023/7/15,NA,3.094288651,3.508262346,3.950093968,NA,2.961043364,3.495109895,3.953260555,NA,2.966226781,3.476272163,3.918142328
2023/7/16,NA,3.083714571,3.509444038,3.954386873,500,2.950877207,3.498295897,3.963947707,500,2.962018192,3.482002395,3.931914265
2023/7/17,500,3.073730358,3.512529114,3.962314776,NA,2.945084247,3.500932711,3.976987999,NA,2.960736686,3.487490438,3.95301256
2023/7/18,NA,3.061769744,3.515023688,3.972977737,500,2.931232292,3.504258819,3.990894486,500,2.955223129,3.491041734,3.968524626
2023/7/19,500,3.049782386,3.515375288,3.982028077,NA,2.920516879,3.50711521,4.010122045,NA,2.94807726,3.496132805,3.989622267
2023/7/20,NA,3.035808702,3.515754319,3.9991504,NA,2.910313166,3.509739063,4.028794631,NA,2.940955369,3.50192779,4.004603072
2023/7/21,500,3.018444276,3.518878069,4.01173323,5803.677899,2.899245436,3.510261183,4.041060525,500,2.931835367,3.507111036,4.021803669
2023/7/22,NA,3.00368907,3.520611012,4.024426026,NA,2.884028106,3.513199377,4.062814509,NA,2.922280333,3.51148636,4.042368671
2023/7/23,21110.43725,2.992256199,3.523539722,4.037092786,500,2.866373742,3.513805948,4.072347513,500,2.913362881,3.514731389,4.064294031
2023/7/24,NA,2.978673415,3.524216832,4.047393501,NA,2.856599344,3.515801535,4.088681331,NA,2.90274941,3.518094532,4.083431438
2023/7/25,500,2.967637967,3.526195601,4.059921032,500,2.841971049,3.518425311,4.104912721,500,2.890549525,3.521920348,4.107391511
2023/7/26,NA,2.951031472,3.527640047,4.07488406,NA,2.826313627,3.521907443,4.128334175,NA,2.882794968,3.5253088,4.135158226
2023/7/27,500,2.933815202,3.53022794,4.098269024,500,2.813868303,3.526262592,4.151327913,500,2.859167456,3.529845449,4.153693771
2023/7/28,NA,2.915630958,3.53422236,4.120424184,NA,2.803691166,3.529863091,4.174738554,NA,2.844845888,3.532624581,4.175852124
2023/7/29,NA,2.897627428,3.536202685,4.138841828,NA,2.790305714,3.532795283,4.202584188,NA,2.827494842,3.536439528,4.205167217
2023/7/30,NA,2.878741809,3.537481682,4.162140846,500,2.7730617,3.534924171,4.222933479,500,2.814958193,3.541055096,4.232960754
2023/7/31,NA,2.864777842,3.538763388,4.18112628,NA,2.756410781,3.536453929,4.244597906,NA,2.800358138,3.545285967,4.25734081
2023/8/1,NA,2.845419067,3.541116521,4.208634449,NA,2.740889974,3.539460901,4.264034413,NA,2.776886441,3.550505269,4.289072268
