date,low_north_1,med_north_1,upr_north_1,low_north_2,med_north_2,upr_north_2
2023/5/21,0.911343976,1.017373419,1.148801463,0.956354687,1.064484752,1.196140122
2023/5/22,0.913333485,1.020570448,1.151521929,0.95334802,1.062900186,1.193727915
2023/5/23,0.915711009,1.023470376,1.155015277,0.951972766,1.061115301,1.191370671
2023/5/24,0.917602994,1.024914091,1.158187779,0.9494156,1.059906176,1.191847323
2023/5/25,0.917031748,1.027040522,1.160096788,0.948532097,1.059084326,1.192215902
2023/5/26,0.919698543,1.029899441,1.167169733,0.94457738,1.057881839,1.189469954
2023/5/27,0.919976261,1.032271071,1.172663412,0.940756502,1.056233244,1.190742172
2023/5/28,0.920207406,1.034613618,1.176161193,0.93712215,1.054523453,1.187994298
2023/5/29,0.922744795,1.036821824,1.182577504,0.935305921,1.05282967,1.185817273
2023/5/30,0.925316412,1.039532388,1.187886415,0.932267545,1.050050415,1.184388342
2023/5/31,0.929147872,1.041680386,1.189968402,0.930196225,1.046603416,1.180082687
2023/6/1,0.928467972,1.042477461,1.189474991,0.924173661,1.044629539,1.177520874
2023/6/2,0.929630776,1.044157826,1.188623345,0.918450645,1.041210549,1.173462612
2023/6/3,0.929050836,1.045589077,1.191330082,0.914497628,1.037769229,1.16821598
2023/6/4,0.929206448,1.046113622,1.188861994,0.911896454,1.034294906,1.164404535
2023/6/5,0.930019711,1.047565159,1.187559211,0.906136469,1.031309673,1.161267451
2023/6/6,0.931299635,1.047614628,1.187918853,0.899820951,1.02865957,1.156502343
2023/6/7,0.933161711,1.048521794,1.189328287,0.896061641,1.025469058,1.152898538
2023/6/8,0.933694496,1.049854445,1.191235806,0.893225848,1.02281259,1.151413888
2023/6/9,0.932203751,1.050434953,1.189658545,0.89296776,1.020163383,1.149755552
2023/6/10,0.931922547,1.05177233,1.189054088,0.891230934,1.017172212,1.147952688
2023/6/11,0.932526746,1.052652036,1.188574252,0.891184034,1.014797124,1.145191597
2023/6/12,0.935936559,1.052215794,1.190745772,0.891253849,1.012726694,1.141366875
2023/6/13,0.93560387,1.052764339,1.190272677,0.890314205,1.011153215,1.138542732
2023/6/14,0.935849778,1.054171034,1.188594201,0.887919025,1.009252122,1.136848269
2023/6/15,0.934554326,1.053211196,1.189857914,0.885922738,1.008213485,1.138360324
2023/6/16,0.934342606,1.053972471,1.189311954,0.886430149,1.006052027,1.134182333
2023/6/17,0.934752248,1.053713114,1.190748272,0.884654978,1.004751686,1.13257871
2023/6/18,0.932186117,1.053892467,1.192878632,0.881995798,1.003920624,1.131817632
2023/6/19,0.932653964,1.0540252,1.192034219,0.881814772,1.002589408,1.12892114
2023/6/20,0.928627109,1.053844765,1.1945693,0.880313509,1.001873719,1.12824876
2023/6/21,0.926601639,1.053332214,1.193672376,0.880779095,1.000717792,1.127258964
2023/6/22,0.924861008,1.051974402,1.193739529,0.876904719,0.999413485,1.125418948
2023/6/23,0.922321647,1.052780493,1.192202223,0.876342962,0.998083288,1.126799531
2023/6/24,0.920242177,1.052421594,1.188045791,0.87577836,0.99692221,1.126127865
2023/6/25,0.921433285,1.052221744,1.187301636,0.873037363,0.995667023,1.124755063
2023/6/26,0.920184166,1.051778316,1.183896328,0.869934901,0.995738757,1.12524365
2023/6/27,0.918403909,1.051582923,1.186918413,0.869997624,0.994603621,1.12622829
2023/6/28,0.915475834,1.051366921,1.187226527,0.866810786,0.99400531,1.129142082
2023/6/29,0.914669933,1.051339681,1.187434067,0.86521994,0.993981493,1.131598399
2023/6/30,0.914487014,1.051319941,1.189588705,0.863897086,0.994157328,1.133426672
,,,,,,
,,,,,,
,,,,,,
,,,,,,
