date,concentration_north_1,low_north_1,med_north_1,upr_north_1,concentrationnorth_2,low_north_2,med_north_2,upr_north_2
2022/10/7,NA,3.464698198,3.67273991,3.879357371,NA,3.589579682,3.748775364,3.911636132
2022/10/8,NA,3.478207022,3.684300312,3.890270634,NA,3.597056214,3.75520905,3.916524105
2022/10/9,NA,3.489832802,3.696058199,3.901266584,NA,3.605330411,3.761722101,3.919737685
2022/10/10,500,3.504680396,3.70771393,3.911327655,500,3.610537755,3.768694715,3.927745197
2022/10/11,500,3.516764317,3.719582897,3.921524462,2803.786632,3.618970982,3.774871569,3.933614877
2022/10/12,16543.43128,3.530633634,3.730768041,3.929119232,500,3.627257538,3.781852399,3.940211676
2022/10/13,NA,3.543124061,3.742574099,3.938245404,NA,3.635564707,3.789191491,3.948169981
2022/10/14,NA,3.557423159,3.753304875,3.947974081,NA,3.642413279,3.79678887,3.954895785
2022/10/15,NA,3.56861592,3.765327774,3.957849631,NA,3.649771623,3.804113927,3.962364206
2022/10/16,NA,3.580121835,3.777577613,3.966113508,NA,3.658618877,3.812372351,3.970614654
2022/10/17,500,3.592424412,3.789933834,3.976528004,15087.83507,3.66784458,3.822658755,3.981378487
2022/10/18,500,3.606022598,3.802752467,3.986765437,500,3.678187013,3.832737966,3.992192168
2022/10/19,500,3.623204671,3.815346534,3.998146577,500,3.69026752,3.843778526,4.005250155
2022/10/20,NA,3.638888373,3.830202845,4.010990089,NA,3.702415713,3.855596355,4.019225953
2022/10/21,NA,3.655157598,3.845808467,4.024749074,NA,3.716891025,3.868342403,4.033740642
2022/10/22,NA,3.673709147,3.86118677,4.040546765,NA,3.730651013,3.882804886,4.04693108
2022/10/23,NA,3.692650992,3.877711091,4.056238562,NA,3.747094281,3.89697097,4.060728359
2022/10/24,500,3.712537569,3.895267143,4.070151393,500,3.765116601,3.912218072,4.076017961
2022/10/25,500,3.732334814,3.913857763,4.08812481,2338.303079,3.781740584,3.928952028,4.091963594
2022/10/26,500,3.751792014,3.932674141,4.106787507,4468.506575,3.800088544,3.946612536,4.106439165
2022/10/27,NA,3.77063907,3.952529327,4.125574847,NA,3.817336131,3.963965326,4.123631113
2022/10/28,NA,3.793823438,3.972832682,4.144260263,NA,3.835561434,3.983515935,4.140188734
2022/10/29,NA,3.816390504,3.993052461,4.163181109,NA,3.855284803,4.002785953,4.159592048
2022/10/30,NA,3.840025439,4.014834004,4.182432602,NA,3.875222472,4.022919456,4.179377892
2022/10/31,14500.07993,3.867258454,4.036376061,4.203231055,16692.46382,3.894680443,4.042909998,4.1980492
2022/11/1,32784.57737,3.88958912,4.058005307,4.223695606,7648.497055,3.914321267,4.063850294,4.21899014
2022/11/2,14288.06986,3.910127791,4.079658505,4.243346837,6435.969213,3.934968983,4.085818228,4.240069038
2022/11/3,NA,3.93323996,4.100971976,4.268130592,NA,3.954597185,4.107395782,4.261417803
2022/11/4,NA,3.954139379,4.121405709,4.290787518,NA,3.976078661,4.128647562,4.28329151
2022/11/5,NA,3.973804756,4.142986024,4.312656793,NA,3.995257866,4.150609891,4.30682027
2022/11/6,NA,3.995803155,4.16540572,4.334176198,NA,4.016579626,4.171911096,4.329468149
2022/11/7,500,4.015509003,4.186379451,4.357010231,13951.04567,4.035530935,4.192506945,4.351748115
2022/11/8,10789.33658,4.036242358,4.208207292,4.376553233,24988.09742,4.053749372,4.212705578,4.373966469
2022/11/9,78654.58299,4.057776129,4.230265699,4.399287442,106874.509,4.072267311,4.233384345,4.393055108
2022/11/10,NA,4.078226819,4.253197068,4.423920146,NA,4.090684571,4.252838829,4.413177038
2022/11/11,NA,4.09626681,4.275454191,4.448187164,NA,4.109548576,4.272321734,4.432194834
2022/11/12,NA,4.114807034,4.297523196,4.472731151,NA,4.126855102,4.290915124,4.451424473
2022/11/13,NA,4.133716556,4.319059743,4.497772803,NA,4.144166119,4.30939798,4.46783409
2022/11/14,16527.62155,4.154289896,4.339491763,4.521479939,NA,4.158122654,4.32745223,4.486798373
2022/11/15,29829.57968,4.173650245,4.359079542,4.542357875,17313.40377,4.174777174,4.344614665,4.503700665
2022/11/16,NA,4.191704344,4.37934743,4.562835501,48790.28429,4.189232336,4.361243087,4.519568797
2022/11/17,NA,4.209073623,4.398398652,4.583675453,NA,4.204918029,4.37758059,4.536784256
2022/11/18,NA,4.226346991,4.417233938,4.603261427,NA,4.221702882,4.393404502,4.551852052
2022/11/19,NA,4.243099781,4.435960478,4.621438389,NA,4.234561752,4.408719128,4.568654916
2022/11/20,NA,4.259123942,4.454201316,4.639107044,NA,4.247168723,4.424798532,4.582347379
2022/11/21,26927.42575,4.274208483,4.471112423,4.655026297,16882.20948,4.2636509,4.439181146,4.598383423
2022/11/22,60207.45582,4.291947506,4.487813222,4.670597429,33920.94338,4.278877081,4.45307259,4.613664225
2022/11/23,119827.1708,4.309807831,4.50334783,4.688326313,16703.34525,4.29103121,4.466968764,4.627861383
2022/11/24,NA,4.324622775,4.518202293,4.702082144,NA,4.303863628,4.480215883,4.640773733
2022/11/25,NA,4.338584727,4.532258728,4.715337029,NA,4.315623213,4.492391141,4.654112057
2022/11/26,NA,4.351627191,4.545721917,4.730577757,NA,4.326657319,4.503370704,4.665895433
2022/11/27,NA,4.365519264,4.557937491,4.744936456,NA,4.337350302,4.514355103,4.681719429
2022/11/28,49337.55635,4.375404252,4.569907502,4.754683602,25460.22791,4.34604387,4.524332411,4.693407421
2022/11/29,60426.84062,4.384147601,4.581568486,4.764518118,104053.7046,4.353594197,4.534151027,4.706609015
2022/11/30,91663.68606,4.39531747,4.590742852,4.77521079,119674.9755,4.361204739,4.543050875,4.71603063
2022/12/1,NA,4.404681053,4.59914401,4.78434504,NA,4.369662051,4.550330584,4.722845621
2022/12/2,NA,4.41342079,4.607563646,4.792756294,NA,4.373584641,4.556732177,4.734143485
2022/12/3,NA,4.422349821,4.614522228,4.800311986,NA,4.375245569,4.562299954,4.743723787
2022/12/4,NA,4.429130047,4.620346044,4.807175659,NA,4.37736811,4.56639831,4.748881858
2022/12/5,10568.58519,4.436374061,4.626026441,4.810213387,26574.07064,4.38065604,4.570387549,4.750942919
2022/12/6,48555.23829,4.443800547,4.6316089,4.814830302,110271.1502,4.381347202,4.572602856,4.757603919
2022/12/7,101099.4444,4.448689418,4.634878092,4.820396975,84737.26579,4.379972649,4.574209821,4.760396741
2022/12/8,NA,4.45348839,4.638950656,4.823915986,NA,4.37846616,4.573685252,4.762465208
2022/12/9,NA,4.451950483,4.641707489,4.827126074,NA,4.377245433,4.572382977,4.762453343
2022/12/10,NA,4.452734226,4.643139407,4.827795221,NA,4.373636011,4.569947334,4.76267715
2022/12/11,NA,4.455245631,4.642975153,4.827298305,NA,4.37288109,4.566680763,4.760547245
2022/12/12,56988.52017,4.454644863,4.641846689,4.826813593,15256.93515,4.369391428,4.562617628,4.756952782
2022/12/13,124404.6105,4.455012057,4.640662365,4.827747776,126093.8291,4.365140673,4.557587913,4.751811373
2022/12/14,162483.5713,4.452075866,4.637781395,4.824934754,31612.86759,4.358575436,4.550863981,4.745106138
2022/12/15,NA,4.447235945,4.633221568,4.823013407,NA,4.350597208,4.543227321,4.736667447
2022/12/16,NA,4.441213695,4.628047249,4.818480567,NA,4.339303228,4.535589884,4.727363215
2022/12/17,NA,4.436021614,4.620690229,4.812318857,NA,4.331866332,4.526090204,4.716400382
2022/12/18,NA,4.428238004,4.61373033,4.803051527,NA,4.320999647,4.514865288,4.704074525
2022/12/19,81906.37234,4.420422815,4.605699271,4.795047338,23487.71715,4.309915002,4.503961204,4.693596374
2022/12/20,129677.6037,4.41165482,4.597613148,4.784957183,182314.0525,4.299737873,4.492393972,4.680430182
2022/12/21,NA,4.40060018,4.587776349,4.774454884,63185.84072,4.285697545,4.478432639,4.663401713
2022/12/22,NA,4.389406981,4.577120814,4.761520216,NA,4.271181805,4.463766017,4.648774888
2022/12/23,NA,4.376979115,4.56489426,4.750260991,NA,4.256940394,4.44906584,4.633694969
2022/12/24,NA,4.365297028,4.552303014,4.735671484,NA,4.240499037,4.43222468,4.615661095
2022/12/25,NA,4.35391898,4.53949769,4.722157197,NA,4.225152284,4.415549124,4.596735385
2022/12/26,NA,4.341431107,4.525746772,4.7083685,NA,4.210074837,4.397343133,4.5777613
2022/12/27,19448.94042,4.330277756,4.512075987,4.691461534,34234.27014,4.19394986,4.378494691,4.556092959
2022/12/28,30203.8112,4.318213568,4.497455435,4.67391989,21461.98002,4.174689351,4.359831876,4.535681918
2022/12/29,NA,4.30598214,4.481782107,4.655954252,NA,4.153960838,4.339532915,4.512334506
2022/12/30,NA,4.290672222,4.465025725,4.637391561,NA,4.131163189,4.318209993,4.489557189
2022/12/31,NA,4.274796758,4.448515197,4.622108487,NA,4.111239468,4.296312116,4.467212846
2023/1/1,NA,4.261675059,4.431640645,4.607249518,NA,4.089822775,4.274481633,4.442622401
2023/1/2,NA,4.246769692,4.414055529,4.586367593,NA,4.068559238,4.252654489,4.418813418
2023/1/3,10945.75127,4.22982514,4.396403961,4.56616234,26314.00645,4.045549847,4.229617806,4.392910333
2023/1/4,125920.1759,4.214854317,4.378192226,4.548591844,22708.74931,4.026314468,4.206827779,4.365610302
2023/1/5,NA,4.197817109,4.360656707,4.529098427,NA,4.005376284,4.182868872,4.340648108
2023/1/6,NA,4.182075163,4.342357534,4.51009637,NA,3.983204885,4.159195894,4.315295667
2023/1/7,NA,4.164185135,4.323323721,4.487568613,NA,3.963510894,4.134948165,4.29142188
2023/1/8,NA,4.147221059,4.303752444,4.465652801,NA,3.942310868,4.111507629,4.267533125
2023/1/9,11288.50049,4.128072698,4.28352107,4.443362964,13426.80166,3.920040548,4.087934717,4.24386811
2023/1/10,147700.146,4.106993493,4.263942416,4.421379038,13451.64095,3.900953749,4.064718107,4.216635281
2023/1/11,23300.8051,4.08772342,4.243474274,4.39921254,5525.802169,3.881417658,4.040925169,4.192100886
2023/1/12,NA,4.066775194,4.222063388,4.375815049,NA,3.859241859,4.018147612,4.168573332
2023/1/13,NA,4.046165067,4.200711105,4.350718135,NA,3.837658838,3.995464547,4.143753268
2023/1/14,NA,4.025997475,4.179511479,4.328489336,NA,3.816540928,3.973093804,4.121671532
2023/1/15,NA,4.004133362,4.15786871,4.304504832,NA,3.79739804,3.951324607,4.100909012
2023/1/16,NA,3.983833571,4.136740928,4.282452165,NA,3.777061905,3.930659805,4.078172423
2023/1/17,4400.757498,3.964295442,4.115444238,4.259158494,2410.205584,3.755670386,3.910423245,4.057345608
2023/1/18,20495.90906,3.941324746,4.094807666,4.237697213,3163.08405,3.735286436,3.891603545,4.039058487
2023/1/19,5591.268341,3.920953835,4.07428685,4.216766235,500,3.716578301,3.873345624,4.021933439
2023/1/20,15129.97349,3.901097587,4.054011709,4.198104552,7793.223923,3.700260896,3.855256783,4.005034795
2023/1/21,NA,3.882896792,4.034246993,4.179894642,NA,3.684371911,3.838598357,3.989491344
2023/1/22,NA,3.861667574,4.014865593,4.163771466,NA,3.667700947,3.822936549,3.974962484
2023/1/23,500,3.840684912,3.995633846,4.145759515,500,3.649598197,3.808401558,3.959067653
2023/1/24,500,3.820970562,3.978450917,4.126854009,500,3.637038111,3.794163104,3.947391857
2023/1/25,500,3.802201386,3.960809605,4.110859657,500,3.624917652,3.781973068,3.936131645
2023/1/26,NA,3.784645678,3.945392654,4.09705028,NA,3.610550286,3.770772589,3.923731512
2023/1/27,NA,3.767395437,3.930394149,4.082362255,NA,3.600394426,3.760111435,3.911861605
2023/1/28,NA,3.751705499,3.915485936,4.069134103,NA,3.589521378,3.749499715,3.903728003
2023/1/29,NA,3.736635589,3.900909528,4.054241279,NA,3.579838061,3.740015156,3.89598526
2023/1/30,500,3.720689387,3.887536581,4.043107351,500,3.572649135,3.731416876,3.888061084
2023/1/31,6537.633283,3.707720989,3.875186919,4.033066546,4329.835182,3.562279142,3.723333113,3.881009731
2023/2/1,10859.64082,3.694924075,3.863863461,4.022377919,11241.76131,3.550944668,3.715355329,3.875622786
2023/2/2,NA,3.681755109,3.853650549,4.011628603,NA,3.541008937,3.708114091,3.870684985
2023/2/3,NA,3.669197386,3.842301071,4.001261439,NA,3.533195439,3.701589542,3.866085591
2023/2/4,NA,3.657823308,3.832584593,3.992257185,NA,3.527571253,3.694383019,3.859641568
2023/2/5,NA,3.647291884,3.822455367,3.982109672,NA,3.518364166,3.688089405,3.853598927
2023/2/6,500,3.637466277,3.813023888,3.974448308,500,3.511568595,3.681782125,3.850746172
2023/2/7,500,3.629257802,3.804446643,3.965716782,500,3.503095644,3.676255871,3.846665835
2023/2/8,500,3.622949979,3.795900672,3.960605128,500,3.497701156,3.671228684,3.841347877
2023/2/9,NA,3.616563011,3.788599889,3.955285902,NA,3.491202756,3.666341802,3.837241814
2023/2/10,NA,3.607443306,3.781706989,3.949482623,NA,3.485646097,3.661400865,3.834487408
2023/2/11,NA,3.601402342,3.775151075,3.947067682,NA,3.479543436,3.657212537,3.831673419
2023/2/12,NA,3.595453429,3.768123485,3.944410546,NA,3.474302572,3.652471181,3.826641472
2023/2/13,500,3.59103986,3.761894853,3.93911319,500,3.468399273,3.649017522,3.824128858
2023/2/14,8233.987767,3.586746416,3.755991923,3.937591781,4381.169017,3.465261363,3.644393473,3.819980497
2023/2/15,500,3.578883647,3.750200818,3.934624679,500,3.461867031,3.639438257,3.816572093
2023/2/16,NA,3.570422235,3.745262906,3.932431602,NA,3.459688974,3.634995098,3.814833414
2023/2/17,NA,3.565518121,3.740127657,3.928588881,NA,3.453798361,3.630419914,3.812001196
2023/2/18,NA,3.560500128,3.734309338,3.923945063,NA,3.448754287,3.626446565,3.811052592
2023/2/19,NA,3.553408035,3.72890744,3.917150098,NA,3.443578022,3.6227654,3.808551847
2023/2/20,NA,3.544725463,3.724659555,3.913326749,NA,3.437232759,3.617670159,3.803562798
2023/2/21,500,3.538272448,3.719135246,3.906878066,11009.67032,3.434680945,3.613806649,3.799795674
2023/2/22,8500.629324,3.53073731,3.714186243,3.90466392,500,3.42573468,3.608324292,3.795298316
2023/2/23,4200.634918,3.522928174,3.709313343,3.897106923,500,3.41943194,3.603986215,3.793111072
2023/2/24,NA,3.517292732,3.703157877,3.890741156,NA,3.41440922,3.598854939,3.789525606
2023/2/25,NA,3.510140787,3.697501622,3.886157787,NA,3.407625977,3.594164251,3.784138951
2023/2/26,NA,3.503712278,3.691235155,3.880593809,NA,3.402594656,3.589672955,3.781135087
2023/2/27,500,3.496401276,3.684908399,3.875980801,500,3.397023134,3.586593168,3.779411123
2023/2/28,500,3.489953874,3.679456371,3.869777579,500,3.392475436,3.581770371,3.777678551
2023/3/1,500,3.482467542,3.673612007,3.865828054,500,3.387135729,3.577501692,3.773451203
2023/3/2,NA,3.47280872,3.666411128,3.859446888,NA,3.384655729,3.572882953,3.770760974
2023/3/3,NA,3.462995416,3.66108412,3.854572832,NA,3.380838616,3.569806226,3.767130244
2023/3/4,NA,3.451414835,3.656136426,3.847826794,NA,3.376018402,3.566095235,3.766477405
2023/3/5,NA,3.441070456,3.650625443,3.844053979,NA,3.371243468,3.563054463,3.763231066
2023/3/6,500,3.435211157,3.64571782,3.840565207,500,3.368657701,3.562583328,3.762497451
2023/3/7,500,3.428280024,3.64205681,3.83840119,500,3.365759595,3.562091402,3.761879198
2023/3/8,500,3.425753762,3.638349577,3.833549305,500,3.36596148,3.560831222,3.758596261
2023/3/9,NA,3.417021063,3.634029468,3.828811722,NA,3.363873437,3.560647306,3.757555668
2023/3/10,NA,3.413525619,3.630239382,3.826316902,NA,3.36207866,3.560893836,3.7577522
2023/3/11,NA,3.408202198,3.626985161,3.825102044,NA,3.361109299,3.561682143,3.757939118
2023/3/12,NA,3.404496543,3.624175391,3.824976414,NA,3.361982011,3.562140529,3.759365901
2023/3/13,500,3.403080549,3.62234567,3.826571264,500,3.362590767,3.561089522,3.760354903
2023/3/14,500,3.400595774,3.620114882,3.82536143,500,3.361395499,3.560969328,3.759393268
2023/3/15,500,3.399101109,3.617348325,3.822591913,500,3.360477982,3.562133453,3.760438654
2023/3/16,NA,3.398249086,3.615271073,3.817849313,NA,3.359946973,3.563082996,3.762995844
2023/3/17,NA,3.395821723,3.612724206,3.813748048,NA,3.360422788,3.563762094,3.762170098
2023/3/18,NA,3.391300693,3.610558428,3.813566929,NA,3.360782089,3.564149097,3.763504977
2023/3/19,NA,3.388286124,3.607850286,3.812602587,NA,3.360344487,3.56572031,3.765372118
2023/3/20,500,3.385232979,3.606810269,3.812351228,500,3.360714219,3.566128914,3.769204473
2023/3/21,500,3.381636199,3.604211727,3.811492541,500,3.359752881,3.565965933,3.772184785
2023/3/22,3949.196224,3.380613825,3.602169714,3.810102132,8776.634534,3.358976088,3.565380172,3.770723377
2023/3/23,NA,3.375201458,3.5991192,3.809875728,NA,3.357182677,3.564359475,3.771904213
2023/3/24,NA,3.369632388,3.595755988,3.809478976,NA,3.355729205,3.563739389,3.769717279
2023/3/25,NA,3.365115758,3.592339729,3.807364816,NA,3.353985333,3.562996678,3.770883984
2023/3/26,NA,3.361413839,3.588096753,3.80627457,NA,3.350094607,3.561277779,3.769249187
2023/3/27,500,3.354988013,3.581850687,3.805550681,500,3.347981224,3.559684458,3.76716971
2023/3/28,4434.777417,3.347727702,3.576487477,3.804915124,500,3.346813296,3.556126162,3.763466671
2023/3/29,500,3.340187532,3.570995471,3.798635254,500,3.340500881,3.553482967,3.761746597
2023/3/30,NA,3.329586248,3.566137837,3.795131557,NA,3.339833497,3.550001403,3.758729963
2023/3/31,NA,3.32198684,3.560365844,3.791836136,NA,3.335712524,3.546327767,3.755618515
2023/4/1,NA,3.314225985,3.554042578,3.784459012,NA,3.332186874,3.543816628,3.751013164
2023/4/2,NA,3.305107436,3.548329912,3.781204302,NA,3.329593957,3.540739195,3.746602269
2023/4/3,500,3.299836981,3.54182764,3.776720787,500,3.322755114,3.53630528,3.742812621
2023/4/4,500,3.288985739,3.535478348,3.768140954,500,3.318120473,3.530618796,3.738286621
2023/4/5,500,3.277729215,3.529572546,3.76455587,4062.665049,3.310731481,3.525371368,3.734319157
2023/4/6,NA,3.268315927,3.523451786,3.759657626,NA,3.305553935,3.520355336,3.726853026
2023/4/7,NA,3.260469667,3.517002534,3.751509971,NA,3.298874969,3.514089099,3.721345283
2023/4/8,NA,3.250827008,3.510214911,3.742941344,NA,3.291113834,3.508067589,3.71685969
2023/4/9,NA,3.241504865,3.504481479,3.737124873,NA,3.285074617,3.501300988,3.711542409
2023/4/10,500,3.234403884,3.498096687,3.730113224,500,3.277848647,3.493111619,3.704656507
2023/4/11,500,3.223299203,3.491705083,3.72237327,500,3.270367022,3.487007896,3.698359579
2023/4/12,500,3.213297724,3.486021471,3.716854396,500,3.263145207,3.479703769,3.69261961
2023/4/13,NA,3.200204389,3.479368898,3.71140608,NA,3.25411529,3.471864381,3.687455377
2023/4/14,NA,3.190473218,3.473158507,3.705209262,NA,3.242239158,3.464674818,3.68309426
2023/4/15,NA,3.17976242,3.466461543,3.69903072,NA,3.232245922,3.45758665,3.679946273
2023/4/16,NA,3.168994399,3.459784696,3.694696346,NA,3.219933903,3.451210264,3.674441454
2023/4/17,500,3.15702181,3.45337856,3.687690095,500,3.208236169,3.444271726,3.670876034
2023/4/18,500,3.147581658,3.44783956,3.680556278,500,3.196129382,3.437855736,3.664046832
2023/4/19,500,3.138523053,3.442926198,3.676328945,500,3.184994622,3.431386165,3.660274671
2023/4/20,NA,3.131485005,3.438578795,3.672560413,NA,3.174978813,3.423770271,3.657307738
2023/4/21,NA,3.122385651,3.433058462,3.671650441,NA,3.164305238,3.417039686,3.651842574
2023/4/22,NA,3.112951815,3.428677005,3.668180247,NA,3.156635076,3.410954705,3.650049493
2023/4/23,NA,3.104696917,3.424189009,3.665757969,NA,3.14979195,3.404337676,3.647925511
2023/4/24,500,3.098811965,3.419596295,3.666494211,500,3.13958211,3.399218191,3.644140549
2023/4/25,500,3.09665197,3.414803213,3.667178618,500,3.132095053,3.394119395,3.640422318
2023/4/26,500,3.09046495,3.412123118,3.66554538,500,3.124790338,3.388934452,3.638970525
2023/4/27,NA,3.088227421,3.408006725,3.663971225,NA,3.116490181,3.383159301,3.634481295
2023/4/28,NA,3.084390172,3.403868255,3.661989936,NA,3.108605736,3.378190668,3.632312939
2023/4/29,NA,3.078329441,3.399636077,3.662012446,NA,3.100117012,3.372938092,3.630240038
2023/4/30,NA,3.069694755,3.395326025,3.658170249,NA,3.095114776,3.368364968,3.625186567
2023/5/1,500,3.066999206,3.39285435,3.656196483,500,3.08518916,3.362876347,3.623520866
2023/5/2,500,3.06236263,3.390344063,3.655875689,500,3.076344258,3.358714437,3.622103081
2023/5/3,500,3.056800204,3.386278163,3.653910592,500,3.066510436,3.355145395,3.61872738
2023/5/4,NA,3.052817031,3.382411075,3.650016936,NA,3.05995011,3.351078403,3.617087297
2023/5/5,NA,3.049868232,3.379177499,3.649332383,NA,3.051539868,3.347720832,3.615437512
2023/5/6,NA,3.048212245,3.377997037,3.650760926,NA,3.047648663,3.344320758,3.611701721
2023/5/7,NA,3.047291235,3.375910994,3.647729715,NA,3.043822985,3.341419222,3.608588751
2023/5/8,500,3.050235876,3.375565674,3.646556433,500,3.033897221,3.339075568,3.607826274
2023/5/9,500,3.051398007,3.374405718,3.642851379,500,3.025236833,3.337004922,3.609174766
2023/5/10,500,3.052496185,3.37202815,3.641507994,500,3.018727684,3.335365997,3.607127419
2023/5/11,NA,3.051545498,3.370530593,3.642722165,NA,3.012613366,3.332533024,3.60416714
2023/5/12,NA,3.051561936,3.368915182,3.641069163,NA,3.00936756,3.330709948,3.602529388
2023/5/13,NA,3.05335055,3.36863922,3.641704564,NA,3.00311391,3.329629623,3.603685174
2023/5/14,NA,3.053264043,3.366944203,3.64546476,NA,2.997767175,3.329109929,3.602532718
2023/5/15,500,3.053451952,3.3674946,3.646444828,500,2.995096052,3.327832027,3.604611593
2023/5/16,500,3.05486684,3.366867642,3.646242361,500,2.990552832,3.326359689,3.606740501
2023/5/17,500,3.056887554,3.365934881,3.648654269,500,2.988846199,3.327245718,3.6048111
2023/5/18,NA,3.05612359,3.367018515,3.650445157,NA,2.983100818,3.326858513,3.605239891
2023/5/19,NA,3.059960789,3.36819773,3.653564888,NA,2.979747836,3.325967944,3.607924215
2023/5/20,NA,3.060395536,3.369959514,3.655222083,NA,2.976915732,3.327759534,3.610614229
2023/5/21,NA,3.060383399,3.371997178,3.657451001,NA,2.972594353,3.328762197,3.611155583
2023/5/22,500,3.056565718,3.373167218,3.660625023,500,2.971030944,3.329902462,3.615288961
2023/5/23,500,3.056955423,3.375568534,3.662412545,500,2.97101992,3.330992891,3.615267329
2023/5/24,500,3.053992292,3.375761714,3.667311529,500,2.97160436,3.332808635,3.61911019
2023/5/25,NA,3.052365949,3.378056345,3.671356526,NA,2.9688647,3.335471779,3.620834607
2023/5/26,NA,3.048885632,3.380066806,3.67789556,NA,2.972602395,3.337487231,3.62420058
2023/5/27,NA,3.04812665,3.382092459,3.685182699,NA,2.977275333,3.339661643,3.626447511
2023/5/28,NA,3.047415938,3.383966589,3.690769016,NA,2.980551721,3.341559491,3.62882994
2023/5/29,NA,3.048660123,3.385280939,3.697143582,NA,2.980325854,3.344777774,3.633994268
2023/5/30,500,3.049639742,3.386733507,3.70515689,500,2.982110353,3.346208925,3.64065053
2023/5/31,500,3.051461025,3.389816339,3.709974892,500,2.983425019,3.348891015,3.647348551
