date,count,positive,concentration,substitution,low_7_a,med_7_a,upr_7_a,low_7_s,med_7_s,upr_7_s
2023/3/24,0,0,NA,NA,2.830718025,3.233789858,3.509007674,2.681402955,2.839380307,3.000681317
2023/3/25,0,0,NA,NA,2.842950628,3.24291933,3.515654687,2.688563172,2.845836638,3.006159
2023/3/26,3,1,4.215485444,3.204475151,2.854655611,3.251300818,3.522318709,2.694903535,2.850957094,3.010472777
2023/3/27,0,0,NA,NA,2.86573938,3.259125035,3.528200535,2.699524967,2.854769277,3.013292314
2023/3/28,3,0,NA,2.698970004,2.875274736,3.266200274,3.533048723,2.703295201,2.857605403,3.015013854
2023/3/29,0,0,NA,NA,2.883584816,3.272739545,3.537801058,2.70597253,2.859796828,3.015984698
2023/3/30,3,0,NA,2.698970004,2.891888991,3.278280495,3.541719406,2.707800142,2.861219542,3.016401422
2023/3/31,0,0,NA,NA,2.89846988,3.283528758,3.545386478,2.709753269,2.862235787,3.016555942
2023/4/1,0,0,NA,NA,2.903664253,3.287683687,3.549242871,2.710830001,2.862469265,3.01676921
2023/4/2,3,0,NA,2.698970004,2.907680468,3.291305873,3.552054205,2.711296996,2.862332426,3.016042462
2023/4/3,0,0,NA,NA,2.911334471,3.293804993,3.553538834,2.710670481,2.86165943,3.014828208
2023/4/4,3,1,3.590223432,2.99605448,2.91164723,3.29519332,3.554727983,2.709192737,2.860239798,3.01280205
2023/4/5,0,0,NA,NA,2.911922951,3.295251919,3.554491098,2.70681861,2.857443277,3.00995299
2023/4/6,3,1,3.820349364,3.072763124,2.909717451,3.294083731,3.55396739,2.703733666,2.85384564,3.005588946
2023/4/7,0,0,NA,NA,2.906830038,3.291902495,3.552821236,2.699203895,2.849096005,3.000673316
2023/4/8,0,0,NA,NA,2.901769492,3.288153983,3.55188307,2.693453441,2.843413291,2.994855903
2023/4/9,3,1,3.639974809,3.012638273,2.894944932,3.283538153,3.549902273,2.686931665,2.836866508,2.987840041
2023/4/10,0,0,NA,NA,2.887526847,3.277812935,3.548429718,2.679548164,2.829781555,2.980734404
2023/4/11,3,0,NA,2.698970004,2.878161915,3.271204998,3.546400078,2.671596768,2.822206201,2.973377584
2023/4/12,0,0,NA,NA,2.867218869,3.263925205,3.542884724,2.663451095,2.814487872,2.966090989
2023/4/13,3,0,NA,2.698970004,2.855769822,3.255939996,3.538327444,2.654696893,2.80722472,2.958584336
2023/4/14,0,0,NA,NA,2.842661756,3.247343465,3.532272683,2.646829658,2.800160822,2.951692301
2023/4/15,0,0,NA,NA,2.829102903,3.238135553,3.525056506,2.638765166,2.793433705,2.945335287
2023/4/16,3,0,NA,2.698970004,2.813855846,3.228388815,3.516067692,2.631333604,2.787203853,2.93996849
2023/4/17,0,0,NA,NA,2.798288128,3.218043035,3.506477091,2.62445644,2.781728959,2.935302817
2023/4/18,2,0,NA,2.698970004,2.782503766,3.20739414,3.498300845,2.618680004,2.776644376,2.931871167
2023/4/19,1,0,NA,2.698970004,2.765640502,3.196304552,3.49078608,2.613216621,2.772264559,2.928688082
2023/4/20,0,0,NA,NA,2.747270205,3.184938005,3.483751111,2.608462968,2.768494747,2.926086575
2023/4/21,0,0,NA,NA,2.728739978,3.173064271,3.476799615,2.604443249,2.765299794,2.923844211
2023/4/22,0,0,NA,NA,2.710313804,3.160542691,3.468599078,2.601401017,2.762549493,2.921512536
2023/4/23,0,0,NA,NA,2.689244071,3.147590359,3.460147328,2.598622278,2.760217499,2.919428681
2023/4/24,0,0,NA,NA,2.66792556,3.134069236,3.45177542,2.597024634,2.757885058,2.917335623
2023/4/25,3,0,NA,2.698970004,2.646291192,3.120170315,3.442736096,2.595540807,2.755344131,2.914825638
2023/4/26,0,0,NA,NA,2.623114453,3.105648129,3.432987627,2.593784873,2.752884444,2.911955034
2023/4/27,3,1,3.678871925,3.025603978,2.599338696,3.09060582,3.423144818,2.592067507,2.750216824,2.908778029
2023/4/28,0,0,NA,NA,2.574837139,3.074842921,3.412928038,2.590157701,2.747295008,2.904693356
2023/4/29,0,0,NA,NA,2.547554604,3.058219355,3.402293325,2.587190215,2.744078372,2.900998121
2023/4/30,3,0,NA,2.698970004,2.51927973,3.041116222,3.392019317,2.584614154,2.7406474,2.89711665
2023/5/1,0,0,NA,NA,2.489225272,3.023692434,3.382292491,2.581597745,2.737055794,2.893111647
2023/5/2,3,0,NA,2.698970004,2.459160288,3.005470788,3.373481337,2.578070993,2.733697262,2.889135231
2023/5/3,0,0,NA,NA,2.427488319,2.986593402,3.363996996,2.574889732,2.73038012,2.885803513
2023/5/4,3,0,NA,2.698970004,2.395755571,2.967397839,3.354038174,2.571407248,2.727239605,2.882625124
2023/5/5,0,0,NA,NA,2.361992845,2.948499477,3.344129865,2.568114048,2.72438743,2.879573693
2023/5/6,0,0,NA,NA,2.327226553,2.929098852,3.333781041,2.564614868,2.721519991,2.877535157
2023/5/7,3,0,NA,2.698970004,2.291329521,2.909556754,3.322915495,2.561034328,2.718966439,2.875727104
2023/5/8,0,0,NA,NA,2.254896398,2.889839267,3.311721589,2.558002644,2.716525361,2.874383126
2023/5/9,3,0,NA,2.698970004,2.216712187,2.870520556,3.300328615,2.55482041,2.714360721,2.872599714
2023/5/10,0,0,NA,NA,2.175816616,2.850668645,3.290174806,2.551580736,2.71243848,2.872126397
2023/5/11,3,0,NA,2.698970004,2.135811042,2.830692688,3.280081273,2.548671066,2.710578231,2.871683998
2023/5/12,0,0,NA,NA,2.094300383,2.810597729,3.270892435,2.545831703,2.708923094,2.871109956
2023/5/13,0,0,NA,NA,2.05187014,2.790351522,3.262123738,2.544145171,2.707531942,2.870248291
2023/5/14,0,0,NA,NA,2.00792722,2.770294846,3.253374616,2.542722161,2.706142739,2.869825946
2023/5/15,0,0,NA,NA,1.961680594,2.750447369,3.244537013,2.542081766,2.705054644,2.868405698
2023/5/16,3,0,NA,2.698970004,1.913783926,2.730338102,3.236745445,2.542582096,2.704263834,2.866252935
2023/5/17,0,0,NA,NA,1.867474045,2.710440969,3.230307231,2.542969344,2.70364092,2.864546754
2023/5/18,2,0,NA,2.698970004,1.81783833,2.690220825,3.224782732,2.543432461,2.702835323,2.862557111
2023/5/19,0,0,NA,NA,1.768221545,2.670433035,3.219564466,2.544352571,2.702329803,2.86059204
2023/5/20,0,0,NA,NA,1.7156115,2.651023366,3.215033543,2.545647242,2.701768698,2.858667381
2023/5/21,3,0,NA,2.698970004,1.661501578,2.631617102,3.211650067,2.546775244,2.70121233,2.856656474
2023/5/22,0,0,NA,NA,1.608848692,2.611909541,3.208827065,2.547473747,2.700863825,2.854533449
2023/5/23,3,0,NA,2.698970004,1.555020364,2.591869009,3.207412198,2.547882256,2.70067436,2.853038697
2023/5/24,0,0,NA,NA,1.499190711,2.572286331,3.207560631,2.547538359,2.700464832,2.852715625
2023/5/25,3,0,NA,2.698970004,1.44174192,2.552832615,3.208733361,2.54619982,2.700199647,2.853752528
2023/5/26,0,0,NA,NA,1.38193527,2.533135796,3.211581734,2.542738783,2.699964278,2.8568744
2023/5/27,0,0,NA,NA,1.32291247,2.51345098,3.215354942,2.536784684,2.69950648,2.862916572
2023/5/28,2,0,NA,2.698970004,1.26011403,2.49318156,3.219461228,2.52737929,2.699371801,2.872184382
2023/5/29,1,0,NA,2.698970004,1.196826102,2.47301771,3.226226105,2.514278745,2.699121469,2.88529135
2023/5/30,2,0,NA,2.698970004,1.13391708,2.453442631,3.234588601,2.496858314,2.698886961,2.901976625
2023/5/31,1,0,NA,2.698970004,1.070567425,2.433250778,3.243652865,2.475214281,2.698626194,2.923701865
2023/6/1,0,0,NA,NA,1.005838248,2.413060242,3.255166905,2.448841449,2.698469949,2.95019915
